Arduino Time, Sensor 1, Sensor 2, Sensor 3, Sensor 4, Processing Time, Frame #, Condition
2652, 0, 0, 83, 0, 4393, 0, 0
2672, 0, 0, 72, 0, 4410, 0, 0
2688, 0, 0, 125, 0, 4427, 0, 0
2707, 0, 0, 85, 0, 4442, 0, 0
2727, 0, 0, 57, 0, 4462, 0, 0
2743, 0, 0, 37, 0, 4477, 0, 0
2758, 0, 0, 0, 0
, 4493, 0, 0
2778, 0, 0, 45, 0, 4511, 0, 0
2788, 0, 0, 58, 0, 4526, 0, 0
2808, 0, 0, 49, 0, 4544, 0, 0
2824, 0, 0, 40, 0, 4570, 0, 0
2839, 0, 0, 0, 0, 4578, 0, 0
2859, 0, 0, 0, 0, 4596, 0, 0
2874, 0, 0, 15, 0, 4611, 0, 0
2889, 0, 0, 47, 0, 4629, 0, 0
2909, 0, 0, 44, 0, 4646, 0, 0
2924, 0, 0, 35, 0, 4661, 0, 0
2945, 0, 0, 35, 0
, 4677, 0, 0
2960, 0, 0, 26, 0, 4696, 0, 0
2974, 0, 0, 34, 0, 4713, 0, 0
2995, 0, 0, 32, 0, 4730, 0, 0
3010, 0, 0, 44, 0, 4748, 0, 0
3031, 0, 0, 44, 0, 4763, 0, 0
3045, 0, 0, 33, 0, 4780, 0, 0
3060, 0, 0, 17, 0, 4798, 0, 0
3065, 0, 0, 33, 0, 4826, 0, 0
3101, 0, 0, 17, 0, 4836, 0, 0
3116, 0, 0, 24, 0, 4853, 0, 0
3136, 0, 0, 24, 0, 4869, 0, 0
3146, 0, 0, 37, 0, 4889, 0, 0
3196, 0, 0, 15, 0, 4935, 0, 0
3212, 0, 0, 29, 0, 4957, 0, 0
3252, 0, 0, 27, 0, 4991, 0, 0
3272, 0, 0, 28, 0, 5009, 0, 0
3288, 0, 0, 29, 0, 5025, 0, 0
3303, 0, 0, 20, 0, 5043, 0, 0
3317, 0, 0, 17, 0, 5058, 0, 0
3343, 0, 0, 21, 0, 5076, 0, 0
3358, 0, 0, 18, 0, 5094, 0, 0
3374, 0, 0, 27, 0, 5109, 0, 0
3388, 0, 0, 33, 0, 5127, 0, 0
3408, 0, 0, 34, 0, 5143, 0, 0
3424, 0, 0, 23, 0, 5159, 0, 0
3439, 0, 0, 18, 0, 5177, 0, 0
3439, 0, 0, 18, 0, 5192, 0, 0
3469, 0, 0, 35, 0, 5209, 0, 0
3489, 0, 0, 38, 0, 5226, 0, 0
3510, 0, 0, 37, 0, 5244, 0, 0
3524, 0, 0, 30, 0, 5260, 0, 0
3534, 0, 0, 27, 0, 5275, 0, 0
3560, 0, 0, 19, 0, 5293, 0, 0
3575, 0, 0, 27, 0, 5310, 0, 0
3585, 0, 0, 33, 1, 5326, 0, 0
3605, 0, 0, 38, 0, 5341, 0, 0
3625, 0, 0, 41, 0, 5358, 0, 0
3641, 0, 0, 27, 0, 5375, 0, 0
3655, 0, 0, 31, 0, 5392, 0, 0
3671, 0, 0, 46, 0, 5409, 0, 0
3686, 0, 0, 43, 0, 5426, 0, 0
3701, 0, 0, 27, 0, 5441, 0, 0
3721, 0, 0, 28, 0, 5458, 0, 0
3736, 0, 0, 27, 0, 5479, 0, 0
3757, 0, 0, 24, 0, 5493, 0, 0
3772, 0, 0, 43, 0, 5507, 0, 0
3791, 0, 0, 42, 0, 5526, 0, 0
3807, 0, 0, 48, 0, 5546, 0, 0
3822, 0, 0, 27, 0, 5559, 0, 0
3843, 0, 0, 28, 0, 5579, 0, 0
3858, 0, 0, 18, 0, 5593, 0, 0
3872, 0, 0, 46, 0, 5611, 0, 0
3888, 0, 0, 56, 0, 5628, 0, 0
3908, 0, 0, 54, 0, 5643, 0, 0
3929, 0, 0, 54, 0, 5660, 0, 0
3948, 0, 0, 53, 0, 5681, 0, 0
3958, 0, 0, 12, 0, 5696, 0, 0
3979, 0, 0, 12, 0, 5714, 0, 0
3994, 0, 0, 30, 0, 5731, 0, 0
4014, 0, 0, 26, 0, 5746, 0, 0
4029, 0, 0, 42, 0, 5762, 0, 0
4044, 0, 0, 29, 0, 5779, 0, 0
4060, 0, 0, 18, 0, 5798, 0, 0
4079, 0, 0, 24, 0, 5813, 0, 0
4089, 0, 0, 45, 0, 5835, 0, 0
4110, 0, 0, 49, 0, 5845, 0, 0
4120, 0, 0, 30, 0, 5864, 0, 0
4145, 0, 0, 54, 0, 5881, 0, 0
4150, 0, 0, 83, 0, 5896, 0, 0
4175, 0, 0, 0, 0, 5913, 0, 0
4191, 0, 0, 145, 0, 5929, 0, 0
4210, 0, 0, 109, 0, 5946, 0, 0
4231, 0, 0, 110, 0, 5963, 0, 0
4241, 0, 0, 10, 0, 5979, 0, 0
4256, 0, 0, 0, 0, 5996, 0, 0
4277, 0, 0, 0, 0, 6013, 0, 0
4296, 0, 0, 30, 0, 6031, 0, 0
4306, 0, 0, 145, 0, 6046, 0, 0
4327, 0, 0, 133, 0, 6064, 0, 0
4342, 0, 0, 65, 0, 6080, 0, 0
4358, 0, 0, 0, 0, 6096, 0, 0
4377, 0, 0, 0, 0, 6112, 0, 0
4392, 0, 0, 24, 0, 6130, 0, 0
4408, 0, 0, 81, 0, 6146, 0, 0
4427, 0, 0, 87, 0, 6163, 0, 0
4443, 0, 0, 51, 0, 6180, 0, 0
4458, 0, 0, 26, 0, 6205, 0, 0
4478, 0, 0, 32, 0, 6213, 0, 0
4494, 0, 0, 34, 0, 6230, 0, 0
4513, 0, 0, 19, 0, 6248, 0, 0
4529, 0, 0, 92, 0, 6263, 0, 0
4539, 0, 0, 33, 0, 6279, 0, 0
4559, 59, 0, 0, 0, 6298, 0, 0
4575, 82, 0, 0, 0, 6315, 0, 0
4594, 112, 0, 49, 0, 6333, 0, 0
4611, 181, 0, 224, 0, 6350, 0, 0
4631, 442, 0, 21, 0, 6366, 0, 0
4646, 573, 0, 84, 0, 6384, 0, 0
4662, 637, 0, 31, 0, 6399, 0, 0
4677, 676, 0, 12, 0, 6415, 0, 0
4698, 716, 0, 0, 0, 6439, 0, 0
4713, 732, 0, 0, 0, 6449, 0, 0
4728, 743, 0, 48, 0, 6466, 0, 0
4749, 761, 0, 34, 0, 6487, 0, 0
4769, 773, 0, 37, 0, 6507, 0, 0
4795, 791, 0, 0, 0, 6536, 0, 0
4815, 803, 0, 0, 0, 6554, 0, 0
4826, 807, 0, 70, 0, 6571, 0, 0
4852, 817, 0, 19, 0, 6587, 0, 0
4868, 820, 0, 84, 0, 6603, 0, 0
4878, 823, 0, 0, 0, 6622, 0, 0
4898, 825, 0, 0, 0, 6636, 0, 0
4950, 828, 0, 89, 0, 6687, 0, 0
4960, 828, 0, 0, 0, 6707, 0, 0
4980, 823, 0, 0, 0, 6721, 0, 0
5001, 819, 0, 6, 0, 6737, 0, 0
5016, 815, 0, 0, 0, 6753, 0, 0
5037, 807, 0, 0, 0, 6772, 0, 0
5052, 800, 0, 6, 0, 6788, 0, 0
5062, 796, 0, 22, 0, 6808, 0, 0
5083, 781, 0, 24, 0, 6820, 0, 0
5098, 763, 0, 0, 0, 6836, 0, 0
5113, 736, 0, 0, 0, 6853, 0, 0
5134, 692, 0, 0, 0, 6869, 0, 0
5144, 666, 0, 43, 0
, 6888, 0, 0
5165, 590, 0, 71, 0, 6905, 0, 0
5180, 477, 0, 4, 0, 6920, 0, 0
5195, 316, 0, 0, 0, 6947, 0, 0
5216, 117, 0, 0, 0, 6953, 0, 0
5236, 40, 0, 0, 0, 6973, 0, 0
5252, 11, 0, 39, 0, 6987, 0, 0
5262, 0, 0, 45, 0, 7003, 0, 0
5287, 0, 0, 122, 0, 7022, 0, 0
5303, 0, 0, 129, 0, 7037, 0, 0
5313, 0, 0, 61, 0, 7055, 0, 0
5327, 0, 0, 103, 0, 7072, 0, 0
5348, 0, 0, 68, 0, 7087, 0, 0
5368, 0, 0, 149, 0, 7104, 0, 0
5383, 0, 0, 80, 0, 7121, 0, 0
5393, 0, 0, 0, 0, 7141, 0, 0
5419, 0, 0, 0, 0, 7154, 0, 0
5438, 0, 0, 0, 0, 7173, 0, 0
5448, 0, 0, 121, 0, 7188, 0, 0
5464, 0, 0, 98, 0, 7208, 0, 0
5484, 0, 0, 115, 0, 7220, 0, 0
5499, 0, 0, 0, 0, 7239, 0, 0
5519, 0, 0, 0, 0, 7254, 0, 0
5534, 0, 0, 0, 0, 7270, 0, 0
5544, 0, 0, 134, 0, 7289, 0, 0
5570, 0, 0, 121, 0, 7304, 0, 0
5584, 0, 0, 154, 0, 7322, 0, 0
5595, 0, 0, 0, 0, 7337, 0, 0
5625, 0, 0, 172, 0, 7363, 0, 0
5630, 0, 0, 110, 0, 7376, 0, 0
5656, 0, 0, 0, 0, 7393, 0, 0
5676, 0, 0, 0, 0, 7410, 0, 0
5691, 0, 0, 88, 0, 7426, 0, 0
5706, 0, 0, 198, 0, 7444, 0, 0
5722, 0, 0, 63, 0, 7460, 0, 0
5741, 0, 0, 78, 0, 7480, 0, 0
5762, 0, 0, 94, 0, 7498, 0, 0
5782, 0, 0, 110, 0, 7515, 0, 0
5792, 0, 0, 56, 0, 7530, 0, 0
5812, 0, 0, 47, 0, 7550, 0, 0
5827, 0, 0, 263, 0, 7567, 0, 0
5848, 0, 0, 279, 0, 7589, 0, 0
5868, 0, 0, 290, 0, 7606, 0, 0
5888, 0, 0, 312, 0, 7623, 0, 0
5898, 0, 0, 0, 0, 7637, 0, 0
5918, 0, 0, 0, 0, 7657, 0, 0
5939, 0, 0, 437, 0, 7674, 0, 0
5954, 0, 0, 972, 0, 7691, 0, 0
5975, 0, 0, 988, 0, 7710, 0, 0
5989, 0, 0, 991, 0, 7724, 0, 0
6004, 0, 0, 999, 0, 7742, 0, 0
6020, 0, 0, 1006, 0, 7770, 0, 0
6050, 0, 0, 1014, 0, 7792, 0, 0
6072, 0, 0, 1016, 0, 7810, 0, 0
6087, 0, 0, 1018, 0, 7825, 0, 0
6103, 0, 0, 1018, 0, 7843, 0, 0
6118, 0, 0, 1018, 0, 7860, 0, 0
6138, 0, 0, 1018, 0, 7876, 0, 0
6159, 0, 0, 1017, 0, 7895, 0, 0
6174, 0, 0, 1018, 0, 7911, 0, 0
6195, 0, 0, 1018, 0, 7928, 0, 0
6205, 0, 0, 1019, 0, 7945, 0, 0
6220, 0, 0, 1019, 0, 7961, 0, 0
6236, 0, 0, 1019, 0, 7977, 0, 0
6256, 0, 0, 1020, 0, 7998, 0, 0
6273, 0, 0, 1018, 0, 8011, 0, 0
6288, 0, 0, 1018, 0, 8030, 0, 0
6308, 0, 0, 1015, 0, 8045, 0, 0
6324, 0, 0, 1016, 0, 8061, 0, 0
6339, 0, 0, 248, 0, 8077, 0, 0
6360, 0, 0, 237, 0, 8094, 0, 0
6375, 0, 0, 241, 0, 8112, 0, 0
6390, 0, 0, 239, 0, 8127, 0, 0
6406, 0, 0, 240, 0, 8143, 0, 0
6425, 0, 0, 241, 0, 8162, 0, 0
6440, 0, 0, 240, 0, 8177, 0, 0
6456, 0, 0, 235, 0, 8194, 0, 0
6471, 0, 0, 228, 0, 8212, 0, 0
6487, 0, 0, 221, 0, 8227, 0, 0
6507, 0, 0, 212, 0, 8244, 0, 0
6522, 0, 0, 205, 0, 8262, 0, 0
6543, 0, 0, 185, 0, 8280, 0, 0
6558, 0, 0, 165, 0, 8295, 0, 0
6574, 0, 0, 140, 0, 8310, 0, 0
6589, 0, 0, 101, 0, 8328, 0, 0
6608, 0, 0, 38, 0, 8344, 0, 0
6624, 0, 0, 10, 0, 8360, 0, 0
6639, 0, 0, 2, 0, 8377, 0, 0
6654, 0, 0, 0, 0, 8393, 0, 0
6674, 0, 0, 0, 0, 8413, 0, 0
6689, 0, 0, 0, 0, 8428, 0, 0
6704, 0, 0, 0, 0, 8444, 0, 0
6724, 0, 0, 0, 0, 8461, 0, 0
6739, 0, 0, 0, 0, 8477, 0, 0
6754, 0, 0, 0, 0, 8493, 0, 0
6769, 0, 0, 0, 0, 8511, 0, 0
6785, 0, 0, 0, 0, 8533, 0, 0
6804, 0, 0, 0, 0, 8545, 0, 0
6824, 0, 0, 0, 0, 8560, 0, 0
6834, 0, 0, 0, 0, 8577, 0, 0
6859, 0, 0, 0, 0, 8595, 0, 0
6874, 0, 0, 0, 0, 8610, 0, 0
6889, 0, 0, 0, 0, 8627, 0, 0
6904, 0, 0, 0, 0, 8645, 0, 0
6919, 0, 0, 0, 0, 8660, 0, 0
6939, 0, 0, 0, 0, 8676, 0, 0
6955, 0, 0, 0, 0, 8698, 0, 0
6969, 0, 0, 0, 0, 8711, 0, 0
6989, 0, 0, 0, 0, 8727, 0, 0
7004, 0, 0, 0, 0, 8747, 0, 0
7019, 0, 0, 0, 0, 8760, 0, 0
7040, 0, 0, 0, 0, 8776, 0, 0
7054, 0, 0, 0, 0, 8794, 0, 0
7074, 0, 0, 0, 0, 8810, 0, 0
7079, 0, 0, 0, 0, 8827, 0, 0
7104, 0, 0, 0, 0, 8845, 0, 0
7124, 0, 0, 0, 0, 8860, 0, 0
7139, 0, 0, 0, 0, 8876, 0, 0
7154, 0, 0, 0, 0, 8899, 0, 0
7175, 0, 0, 0, 0, 8912, 0, 0
7184, 0, 0, 0, 0, 8927, 0, 0
7204, 0, 0, 0, 0, 8944, 0, 0
7219, 0, 0, 0, 0, 8961, 0, 0
7239, 0, 0, 0, 0, 8977, 0, 0
7260, 0, 0, 0, 0, 8996, 0, 0
7279, 0, 0, 0, 0, 9015, 0, 0
7289, 0, 0, 0, 0
, 9028, 0, 0
7309, 0, 0, 0, 0, 9046, 0, 0
7329, 0, 0, 0, 0, 9066, 0, 0
7340, 0, 0, 0, 0, 9079, 0, 0
7359, 0, 0, 0, 0, 9096, 0, 0
7374, 0, 0, 0, 0, 9112, 0, 0
7394, 0, 0, 0, 0, 9130, 0, 0
7409, 0, 0, 0, 0, 9146, 0, 0
7425, 0, 0, 0, 0, 9163, 0, 0
7444, 0, 0, 0, 0, 9178, 0, 0
7459, 0, 0, 0, 0, 9195, 0, 0
7475, 0, 0, 0, 0, 9213, 0, 0
7489, 0, 0, 0, 0, 9230, 0, 0
7510, 0, 0, 0, 0, 9247, 0, 0
7520, 0, 0, 0, 0, 9264, 0, 0
7539, 0, 0, 0, 0, 9279, 0, 0
7555, 0, 0, 0, 0, 9297, 0, 0
7574, 0, 0, 0, 0, 9311, 0, 0
7589, 0, 0, 0, 0, 9328, 0, 0
7605, 0, 0, 0, 0, 9345, 0, 0
7624, 0, 0, 0, 0, 9361, 0, 0
7640, 0, 0, 0, 0, 9379, 0, 0
7664, 0, 0, 0, 0, 9399, 0, 0
7674, 0, 0, 0, 0, 9412, 0, 0
7695, 0, 0, 0, 0, 9429, 0, 0
7714, 0, 0, 0, 0, 9448, 0, 0
7719, 0, 0, 0, 0, 9462, 0, 0
7739, 0, 0, 0, 0, 9479, 0, 0
7749, 0, 0, 0, 0, 9496, 0, 0
7770, 0, 0, 0, 0, 9512, 0, 0
7789, 0, 0, 0, 0, 9529, 0, 0
7804, 0, 0, 0, 0, 9546, 0, 0
7824, 0, 0, 0, 0, 9562, 0, 0
7844, 0, 0, 0, 0, 9579, 0, 0
7855, 0, 0, 0, 0, 9595, 0, 0
7874, 0, 0, 0, 0, 9612, 0, 0
7895, 0, 0, 0, 0, 9630, 0, 0
7910, 0, 0, 0, 0, 9645, 0, 0
7924, 0, 0, 2, 0, 9662, 0, 0
7940, 0, 0, 0, 0, 9678, 0, 0
7959, 0, 0, 0, 0, 9695, 0, 0
7974, 0, 0, 0, 0, 9713, 0, 0
7990, 0, 0, 0, 0, 9730, 0, 0
8009, 0, 0, 0, 0, 9745, 0, 0
8025, 0, 0, 0, 0, 9762, 0, 0
8040, 0, 0, 0, 0, 9780, 0, 0
8054, 0, 0, 0, 0, 9796, 0, 0
8075, 0, 0, 0, 0, 9811, 0, 0
8094, 0, 0, 0, 0, 9831, 0, 0
8104, 0, 0, 0, 0, 9844, 0, 0
8125, 0, 0, 0, 0, 9863, 0, 0
8139, 0, 0, 0, 0, 9879, 0, 0
8160, 0, 0, 0, 0, 9895, 0, 0
8174, 0, 0, 0, 0, 9912, 0, 0
8189, 0, 0, 0, 0, 9930, 0, 0
8210, 0, 0, 0, 0, 9945, 0, 0
8224, 0, 0, 0, 0, 9961, 0, 0
8240, 0, 0, 0, 0, 9979, 0, 0
8259, 0, 0, 0, 0, 9997, 0, 0
8274, 0, 0, 0, 0, 10013, 0, 0
8290, 0, 0, 0, 0, 10028, 0, 0
8309, 0, 0, 12, 0, 10047, 0, 0
8325, 0, 0, 30, 0, 10062, 0, 0
8340, 0, 0, 40, 0, 10078, 0, 0
8355, 0, 0, 38, 0, 10094, 0, 0
8375, 0, 0, 42, 0, 10113, 0, 0
8385, 0, 0, 48, 0, 10128, 0, 0
8406, 0, 0, 61, 0, 10145, 0, 0
8426, 0, 0, 79, 0, 10161, 0, 0
8440, 0, 0, 100, 0, 10178, 0, 0
8456, 0, 0, 108, 0, 10196, 0, 0
8492, 0, 0, 131, 0, 10230, 0, 0
8502, 0, 0, 133, 0, 10248, 0, 0
8527, 0, 0, 150, 0, 10265, 0, 0
8543, 0, 0, 153, 0, 10284, 0, 0
8558, 0, 0, 156, 0, 10298, 0, 0
8579, 0, 0, 160, 0, 10319, 0, 0
8589, 0, 0, 163, 0, 10338, 0, 0
8609, 0, 0, 159, 0, 10348, 0, 0
8625, 0, 0, 159, 0, 10365, 0, 0
8639, 0, 0, 154, 0, 10382, 0, 0
8659, 0, 0, 145, 0, 10398, 0, 0
8680, 0, 0, 139, 0, 10417, 0, 0
8695, 0, 0, 126, 0, 10432, 0, 0
8711, 0, 0, 119, 0, 10448, 0, 0
8726, 0, 0, 108, 0, 10465, 0, 0
8741, 0, 0, 104, 0, 10482, 0, 0
8762, 0, 0, 89, 0, 10498, 0, 0
8781, 0, 0, 83, 0, 10517, 0, 0
8792, 0, 0, 74, 0, 10532, 0, 0
8807, 0, 0, 71, 0, 10549, 0, 0
8827, 0, 0, 66, 0, 10564, 0, 0
8847, 0, 0, 72, 0, 10584, 0, 0
8862, 0, 0, 80, 0, 10599, 0, 0
8878, 0, 0, 84, 0, 10616, 0, 0
8898, 0, 0, 99, 0, 10633, 0, 0
8913, 0, 0, 111, 0, 10650, 0, 0
8928, 0, 0, 122, 0, 10665, 0, 0
8943, 0, 0, 132, 0, 10682, 0, 0
8958, 0, 0, 138, 0, 10699, 0, 0
8979, 0, 0, 147, 0, 10716, 0, 0
8994, 0, 0, 148, 0, 10731, 0, 0
9010, 0, 0, 154, 0, 10750, 0, 0
9030, 0, 0, 161, 0, 10767, 0, 0
9046, 0, 0, 160, 0, 10787, 0, 0
9061, 0, 0, 160, 0, 10803, 0, 0
9081, 0, 0, 159, 0, 10819, 0, 0
9097, 0, 0, 156, 0, 10836, 0, 0
9117, 0, 0, 153, 0, 10853, 0, 0
9126, 0, 0, 151, 0, 10869, 0, 0
9147, 0, 0, 145, 0, 10887, 0, 0
9167, 0, 0, 141, 0, 10903, 0, 0
9183, 0, 0, 134, 0, 10920, 0, 0
9198, 0, 0, 128, 0, 10936, 0, 0
9213, 0, 0, 121, 0, 10953, 0, 0
9234, 0, 0, 115, 0, 10972, 0, 0
9249, 0, 0, 111, 0, 10986, 0, 0
9265, 0, 0, 115, 0, 11004, 0, 0
9280, 0, 0, 116, 0, 11019, 0, 0
9300, 0, 0, 121, 0, 11038, 0, 0
9316, 0, 0, 123, 0, 11053, 0, 0
9330, 0, 0, 128, 0, 11069, 0, 0
9346, 0, 0, 130, 0, 11087, 0, 0
9366, 0, 0, 139, 0, 11104, 0, 0
9376, 0, 0, 141, 0, 11121, 0, 0
9397, 0, 0, 155, 0, 11136, 0, 0
9417, 0, 0, 156, 0, 11153, 0, 0
9433, 0, 0, 163, 0, 11170, 0, 0
9448, 0, 0, 165, 0, 11187, 0, 0
9463, 0, 0, 166, 0, 11204, 0, 0
9479, 0, 0, 166, 0, 11221, 0, 0
9499, 0, 0, 164, 0, 11237, 0, 0
9515, 0, 0, 160, 0, 11253, 0, 0
9529, 0, 0, 160, 0, 11269, 0, 0
9549, 0, 0, 156, 0, 11287, 0, 0
9565, 0, 0, 150, 0, 11303, 0, 0
9585, 0, 0, 143, 0, 11320, 0, 0
9601, 0, 0, 141, 0, 11337, 0, 0
9616, 0, 0, 135, 0, 11354, 0, 0
9631, 0, 0, 131, 0, 11370, 0, 0
9647, 0, 0, 125, 0, 11389, 0, 0
9667, 0, 0, 108, 0, 11403, 0, 0
9682, 0, 0, 89, 0, 11420, 0, 0
9697, 0, 0, 72, 0, 11437, 0, 0
9712, 0, 0, 43, 0, 11454, 0, 0
9733, 0, 0, 9, 0, 11471, 0, 0
9752, 0, 0, 0, 0, 11491, 0, 0
9767, 0, 0, 0, 0, 11504, 0, 0
9783, 0, 0, 0, 0, 11522, 0, 0
9797, 0, 0, 0, 0, 11538, 0, 0
9818, 0, 0, 0, 0, 11554, 0, 0
9833, 0, 0, 0, 0, 11571, 0, 0
9847, 0, 0, 0, 0, 11588, 0, 0
9868, 0, 0, 0, 0, 11606, 0, 0
9882, 0, 0, 0, 0, 11619, 0, 0
9897, 0, 0, 0, 0, 11637, 0, 0
9913, 0, 0, 0, 0, 11654, 0, 0
9932, 0, 0, 0, 0, 11669, 0, 0
9948, 0, 0, 0, 0, 11687, 0, 0
9963, 0, 0, 0, 0, 11704, 0, 0
9982, 0, 0, 0, 0, 11721, 0, 0
10003, 0, 0, 0, 0, 11739, 0, 0
10017, 0, 0, 0, 0, 11755, 0, 0
