Arduino Time, Sensor 1, Sensor 2, Sensor 3, Sensor 4, Processing Time, Frame #, Condition
6782, 0, 0, 3, 0, 8891, 0, 0
6802, 0, 0, 2, 0, 8911, 0, 0
6822, 0, 0, 3, 0, 8926, 0, 0
6838, 0, 0, 2, 0, 8941, 0, 0
6852, 0, 0, 2, 0, 8960, 0, 0
6873, 0, 0, 3, 0, 8974, 0, 0
6887, 0, 0, 3, 0, 8991, 0, 0
6902, 0, 0, 3, 0, 9007, 0, 0
6918, 0, 0, 3, 0, 9026, 0, 0
6937, 0, 0, 2, 0, 9041, 0, 0
6952, 0, 0, 3, 0, 9059, 0, 0
6968, 0, 0, 3, 0, 9075, 0, 0
6982, 0, 0, 3, 0, 9091, 0, 0
7008, 0, 0, 3, 0, 9109, 0, 0
7017, 0, 0, 3, 0, 9125, 0, 0
7032, 0, 0, 4, 0, 9141, 0, 0
7053, 0, 0, 4, 0, 9159, 0, 0
7067, 0, 0, 3, 0, 9175, 0, 0
7088, 0, 0, 4, 0, 9192, 0, 0
7102, 0, 0, 3, 0, 9210, 0, 0
7117, 0, 0, 4, 0, 9226, 0, 0
7138, 0, 0, 3, 0, 9243, 0, 0
7152, 0, 0, 3, 0, 9260, 0, 0
7168, 0, 0, 3, 0, 9274, 0, 0
7187, 0, 0, 3, 0, 9292, 0, 0
7202, 0, 0, 3, 0, 9308, 0, 0
7218, 0, 0, 4, 0, 9325, 0, 0
7232, 0, 0, 4, 0, 9341, 0, 0
7252, 0, 0, 3, 0, 9363, 0, 0
7268, 0, 0, 4, 0, 9375, 0, 0
7287, 0, 0, 4, 0, 9395, 0, 0
7303, 0, 0, 4, 0, 9409, 0, 0
7322, 0, 0, 3, 0, 9424, 0, 0
7332, 0, 0, 3, 0, 9441, 0, 0
7353, 0, 0, 4, 0, 9459, 0, 0
7367, 0, 0, 4, 0, 9476, 0, 0
7388, 0, 0, 3, 0, 9493, 0, 0
7402, 0, 0, 3, 0, 9509, 0, 0
7417, 0, 0, 4, 0, 9525, 0, 0
7433, 0, 0, 3, 0, 9542, 0, 0
7452, 0, 0, 3, 0, 9558, 0, 0
7468, 0, 0, 4, 0, 9575, 0, 0
7483, 0, 0, 3, 0, 9592, 0, 0
7502, 0, 0, 4, 0, 9608, 0, 0
7523, 0, 0, 4, 0, 9625, 0, 0
7537, 0, 0, 3, 0, 9642, 0, 0
7553, 0, 0, 4, 0, 9659, 0, 0
7568, 0, 0, 4, 0, 9675, 0, 0
7587, 0, 0, 4, 0, 9692, 0, 0
7603, 0, 0, 4, 0, 9709, 0, 0
7618, 0, 0, 4, 0, 9726, 0, 0
7638, 0, 0, 3, 0, 9743, 0, 0
7653, 0, 0, 4, 0, 9758, 0, 0
7667, 0, 0, 4, 0, 9775, 0, 0
7683, 0, 0, 4, 0, 9790, 0, 0
7703, 0, 0, 4, 0, 9808, 0, 0
7723, 0, 0, 4, 0, 9825, 0, 0
7733, 0, 0, 4, 0, 9841, 0, 0
7752, 0, 0, 4, 0, 9861, 0, 0
7773, 0, 0, 5, 0, 9875, 0, 0
7788, 0, 0, 4, 0, 9892, 0, 0
7797, 0, 0, 4, 0, 9908, 0, 0
7818, 0, 0, 4, 0, 9926, 0, 0
7837, 0, 0, 4, 0, 9943, 0, 0
7853, 0, 0, 4, 0, 9958, 0, 0
7868, 0, 0, 4, 0, 9974, 0, 0
7887, 0, 0, 4, 0, 9992, 0, 0
7908, 0, 0, 4, 0, 10012, 0, 0
7918, 0, 0, 4, 0, 10025, 0, 0
7932, 0, 0, 4, 0, 10041, 0, 0
7953, 0, 0, 4, 0, 10058, 0, 0
7967, 0, 0, 4, 0, 10075, 0, 0
7983, 0, 0, 4, 0, 10092, 0, 0
7998, 0, 0, 4, 0, 10108, 0, 0
8017, 0, 0, 4, 0, 10124, 0, 0
8038, 0, 0, 4, 0, 10143, 0, 0
8053, 0, 0, 4, 0, 10160, 0, 0
8068, 0, 0, 4, 0, 10174, 0, 0
8083, 0, 0, 3, 0, 10192, 0, 0
8102, 0, 0, 4, 0, 10208, 0, 0
8118, 0, 0, 4, 0, 10226, 0, 0
8133, 0, 0, 4, 0, 10241, 0, 0
8158, 0, 0, 5, 0, 10260, 0, 0
8168, 0, 0, 4, 0, 10275, 0, 0
8182, 0, 0, 5, 0, 10291, 0, 0
8203, 0, 0, 3, 0, 10309, 0, 0
8218, 0, 0, 4, 0, 10325, 0, 0
8232, 0, 0, 4, 0, 10341, 0, 0
8253, 0, 0, 4, 0, 10360, 0, 0
8268, 0, 0, 5, 0, 10375, 0, 0
8288, 0, 0, 4, 0, 10393, 0, 0
8303, 0, 0, 5, 0, 10408, 0, 0
8317, 0, 0, 4, 0, 10426, 0, 0
8338, 0, 0, 5, 0, 10443, 0, 0
8353, 0, 0, 4, 0, 10459, 0, 0
8368, 0, 0, 4, 0, 10476, 0, 0
8383, 0, 0, 4, 0, 10491, 0, 0
8402, 0, 0, 4, 0, 10509, 0, 0
8418, 0, 0, 4, 0, 10525, 0, 0
8433, 0, 0, 3, 0, 10541, 0, 0
8453, 0, 0, 4, 0, 10561, 0, 0
8468, 0, 0, 3, 0, 10576, 0, 0
8483, 0, 0, 4, 0, 10591, 0, 0
8503, 0, 0, 4, 0, 10610, 0, 0
8518, 0, 0, 4, 0, 10625, 0, 0
8538, 0, 0, 4, 0, 10643, 0, 0
8553, 0, 0, 4, 0, 10659, 0, 0
8568, 0, 0, 4, 0, 10676, 0, 0
8583, 0, 0, 5, 0, 10691, 0, 0
8603, 0, 0, 4, 0, 10708, 0, 0
8617, 0, 0, 5, 0, 10725, 0, 0
8633, 0, 0, 4, 0, 10741, 0, 0
8653, 0, 0, 5, 0, 10758, 0, 0
8668, 0, 0, 4, 0, 10775, 0, 0
8683, 0, 0, 4, 0, 10792, 0, 0
8698, 0, 0, 4, 0, 10811, 0, 0
8718, 0, 0, 4, 0, 10824, 0, 0
8733, 0, 0, 4, 0, 10841, 0, 0
8753, 0, 0, 4, 0, 10861, 0, 0
8768, 0, 0, 4, 0, 10874, 0, 0
8783, 0, 0, 4, 0, 10892, 0, 0
8803, 0, 0, 4, 0, 10908, 0, 0
8818, 0, 0, 4, 0, 10926, 0, 0
8833, 0, 0, 4, 0, 10942, 0, 0
8853, 0, 0, 4, 0, 10962, 0, 0
8868, 0, 0, 4, 0, 10975, 0, 0
8883, 0, 0, 4, 0, 10991, 0, 0
8898, 0, 0, 4, 0, 11012, 0, 0
8913, 0, 0, 4, 0, 11026, 0, 0
8933, 0, 0, 4, 0, 11043, 0, 0
8948, 0, 0, 4, 0, 11058, 0, 0
8958, 0, 0, 4, 0, 11075, 0, 0
8983, 0, 0, 4, 0, 11092, 0, 0
9004, 0, 0, 4, 0, 11108, 0, 0
9013, 0, 0, 4, 0, 11125, 0, 0
9033, 0, 0, 4, 0, 11142, 0, 0
9053, 0, 0, 4, 0, 11158, 0, 0
9068, 0, 0, 4, 0, 11175, 0, 0
9083, 0, 0, 4, 0, 11192, 0, 0
9103, 0, 0, 4, 0, 11209, 0, 0
9118, 0, 0, 4, 0, 11224, 0, 0
9134, 0, 0, 3, 0, 11242, 0, 0
9148, 0, 0, 4, 0, 11258, 0, 0
9168, 0, 0, 3, 0, 11275, 0, 0
9183, 0, 0, 5, 0, 11291, 0, 0
9203, 0, 0, 4, 0, 11308, 0, 0
9213, 0, 0, 5, 0, 11326, 0, 0
9238, 0, 0, 4, 0, 11342, 0, 0
9253, 0, 0, 4, 0, 11358, 0, 0
9268, 0, 0, 5, 0, 11376, 0, 0
9283, 0, 0, 4, 0, 11392, 0, 0
9304, 0, 0, 4, 0, 11412, 0, 0
9318, 0, 0, 4, 0, 11425, 0, 0
9333, 0, 0, 4, 0, 11441, 0, 0
9353, 0, 0, 5, 0, 11459, 0, 0
9373, 0, 0, 4, 0, 11478, 0, 0
9383, 0, 0, 4, 0, 11491, 0, 0
9403, 0, 0, 5, 0, 11508, 0, 0
9418, 0, 0, 4, 0, 11526, 0, 0
9434, 0, 0, 4, 0, 11542, 0, 0
9448, 0, 0, 4, 0, 11558, 0, 0
9468, 0, 0, 4, 0, 11576, 0, 0
9483, 0, 0, 4, 0, 11593, 0, 0
9503, 0, 0, 4, 0, 11611, 0, 0
9519, 0, 0, 4, 0, 11626, 0, 0
9533, 0, 0, 4, 0, 11642, 0, 0
9553, 0, 0, 4, 0, 11658, 0, 0
9569, 0, 0, 4, 0, 11678, 0, 0
9583, 0, 0, 4, 0, 11695, 0, 0
9598, 0, 0, 4, 0, 11708, 0, 0
9618, 0, 0, 4, 0, 11725, 0, 0
9633, 0, 0, 5, 0, 11744, 0, 0
9649, 0, 0, 4, 0, 11760, 0, 0
9668, 0, 0, 4, 0, 11777, 0, 0
9683, 0, 0, 4, 0, 11795, 0, 0
9699, 0, 0, 5, 0, 11808, 0, 0
9718, 0, 0, 5, 0, 11826, 0, 0
9734, 0, 0, 4, 0, 11842, 0, 0
9753, 0, 0, 4, 0, 11859, 0, 0
9768, 0, 0, 4, 0, 11877, 0, 0
9784, 0, 0, 4, 0, 11892, 0, 0
9803, 0, 0, 5, 0, 11909, 0, 0
9819, 0, 0, 4, 0, 11926, 0, 0
9833, 0, 0, 4, 0, 11942, 0, 0
9848, 0, 0, 4, 0, 11958, 0, 0
9869, 0, 0, 5, 0, 11975, 0, 0
9888, 0, 0, 4, 0, 11995, 0, 0
9899, 0, 0, 5, 0, 12009, 0, 0
9918, 0, 0, 5, 0, 12027, 0, 0
9938, 0, 0, 5, 0, 12043, 0, 0
9954, 0, 0, 0, 0, 12058, 0, 0
9963, 0, 0, 1023, 0, 12076, 0, 0
9984, 0, 0, 1023, 0, 12091, 0, 0
10000, 0, 0, 1023, 0, 12111, 0, 0
10015, 0, 0, 1023, 0, 12125, 0, 0
10036, 0, 0, 1023, 0, 12142, 0, 0
10051, 0, 0, 0, 0, 12158, 0, 0
10066, 0, 0, 0, 0, 12175, 0, 0
10082, 0, 0, 0, 0, 12191, 0, 0
10101, 0, 0, 0, 0, 12208, 0, 0
10117, 0, 0, 0, 0, 12225, 0, 0
10132, 0, 0, 0, 0, 12241, 0, 0
10147, 0, 0, 0, 0, 12258, 0, 0
10168, 0, 0, 0, 0, 12275, 0, 0
10187, 0, 0, 0, 0, 12292, 0, 0
10203, 0, 0, 0, 0, 12308, 0, 0
10218, 0, 0, 0, 0, 12325, 0, 0
10233, 0, 0, 0, 0, 12342, 0, 0
10253, 0, 0, 0, 0, 12359, 0, 0
10268, 0, 0, 0, 0, 12377, 0, 0
10284, 0, 0, 0, 0, 12393, 0, 0
10299, 0, 0, 0, 0, 12409, 0, 0
10313, 0, 0, 0, 0, 12429, 0, 0
10334, 0, 0, 0, 0, 12441, 0, 0
10349, 0, 0, 0, 0, 12459, 0, 0
10364, 0, 0, 0, 0, 12478, 0, 0
10384, 0, 0, 0, 0, 12492, 0, 0
10399, 0, 0, 0, 0, 12509, 0, 0
10415, 0, 0, 0, 0, 12528, 0, 0
10435, 0, 0, 0, 0, 12542, 0, 0
10450, 0, 0, 0, 0, 12559, 0, 0
10470, 0, 0, 0, 0, 12575, 0, 0
10485, 0, 0, 0, 0, 12594, 0, 0
10501, 0, 0, 0, 0, 12610, 0, 0
10516, 0, 0, 0, 0, 12625, 0, 0
10535, 0, 0, 1, 0, 12642, 0, 0
10551, 0, 0, 6, 0, 12660, 0, 0
10566, 0, 0, 1, 0, 12676, 0, 0
10582, 0, 0, 0, 0, 12695, 0, 0
10601, 0, 0, 5, 0, 12710, 0, 0
10621, 0, 0, 14, 0, 12727, 0, 0
10627, 0, 0, 16, 0, 12744, 0, 0
10647, 0, 0, 0, 0, 12758, 0, 0
10662, 0, 0, 0, 0, 12780, 0, 0
10683, 0, 0, 0, 0, 12795, 0, 0
10697, 0, 0, 0, 0, 12813, 0, 0
10718, 0, 0, 0, 0, 12828, 0, 0
10733, 0, 0, 10, 0, 12842, 0, 0
10748, 0, 0, 2, 0, 12862, 0, 0
10768, 0, 0, 0, 0, 12875, 0, 0
10783, 0, 0, 0, 0, 12893, 0, 0
10799, 0, 0, 0, 0, 12909, 0, 0
10814, 0, 0, 0, 0, 12925, 0, 0
10833, 0, 0, 0, 0, 12941, 0, 0
10849, 0, 0, 0, 0, 12959, 0, 0
10864, 0, 0, 0, 0, 12975, 0, 0
10880, 0, 0, 0, 0, 12992, 0, 0
10904, 0, 0, 0, 0, 13009, 0, 0
10919, 0, 0, 1023, 0, 13025, 0, 0
10936, 0, 0, 0, 0, 13042, 0, 0
10945, 0, 0, 1023, 0, 13058, 0, 0
10961, 0, 0, 1023, 0, 13075, 0, 0
10982, 0, 0, 1023, 0, 13093, 0, 0
11002, 0, 0, 1023, 0, 13109, 0, 0
11018, 0, 0, 0, 0, 13126, 0, 0
11033, 0, 0, 0, 0, 13142, 0, 0
11048, 0, 0, 0, 0, 13161, 0, 0
11064, 0, 0, 0, 0, 13175, 0, 0
11083, 0, 0, 0, 0, 13194, 0, 0
11104, 0, 0, 0, 0, 13209, 0, 0
11114, 0, 0, 0, 0, 13226, 0, 0
11134, 0, 0, 0, 0, 13242, 0, 0
11154, 0, 0, 0, 0, 13259, 0, 0
11164, 0, 0, 0, 0, 13289, 0, 0
11195, 0, 0, 0, 0, 13309, 0, 0
11214, 0, 0, 0, 0, 13326, 0, 0
11235, 0, 0, 0, 0, 13342, 0, 0
11245, 0, 0, 0, 0, 13359, 0, 0
11260, 0, 0, 0, 0, 13376, 0, 0
11281, 0, 0, 0, 0, 13393, 0, 0
11305, 0, 0, 0, 0, 13411, 0, 0
11316, 0, 0, 0, 0, 13425, 0, 0
11326, 0, 0, 0, 0, 13448, 0, 0
11356, 0, 0, 0, 0, 13465, 0, 0
11376, 0, 0, 0, 0, 13485, 0, 0
11392, 0, 0, 0, 0, 13498, 0, 0
11407, 0, 0, 0, 0, 13516, 0, 0
11421, 0, 0, 0, 0, 13532, 0, 0
11437, 0, 0, 0, 0, 13548, 0, 0
11457, 0, 0, 0, 0, 13566, 0, 0
11478, 0, 0, 0, 0, 13582, 0, 0
11488, 0, 0, 0, 0, 13598, 0, 0
11507, 0, 0, 0, 0, 13615, 0, 0
11523, 0, 0, 0, 0, 13631, 0, 0
11543, 0, 0, 0, 0, 13648, 0, 0
11558, 0, 0, 1, 0, 13665, 0, 0
11578, 0, 0, 0, 2, 13684, 0, 0
11588, 0, 0, 5, 2, 13698, 0, 0
11609, 0, 0, 0, 0, 13714, 0, 0
11624, 0, 0, 0, 0, 13732, 0, 0
11643, 0, 0, 0, 0, 13750, 0, 0
11654, 0, 0, 0, 0, 13764, 0, 0
11674, 0, 0, 0, 0, 13781, 0, 0
11689, 0, 0, 0, 0, 13798, 0, 0
11704, 0, 0, 0, 0, 13817, 0, 0
11719, 0, 0, 0, 0, 13831, 0, 0
11740, 0, 0, 0, 0, 13848, 0, 0
11760, 0, 0, 0, 0, 13868, 0, 0
11769, 0, 0, 0, 0, 13881, 0, 0
11790, 0, 0, 0, 0, 13897, 0, 0
11805, 0, 0, 0, 0, 13915, 0, 0
11821, 0, 0, 0, 0, 13931, 0, 0
11840, 0, 0, 0, 0, 13949, 0, 0
11855, 0, 0, 0, 0, 13965, 0, 0
11871, 0, 0, 0, 0, 13981, 0, 0
11891, 0, 0, 0, 0, 14002, 0, 0
11906, 0, 0, 0, 0, 14015, 0, 0
11921, 0, 0, 0, 0, 14032, 0, 0
11941, 0, 0, 0, 0, 14050, 0, 0
11957, 0, 0, 0, 0, 14065, 0, 0
