Arduino Time, Sensor 1, Sensor 2, Sensor 3, Sensor 4, Processing Time, Frame #, Condition
4125, 0, 0, 0, 0, 6022, 0, 0
4134, 0, 0, 0, 0, 6036, 0, 0
4155, 0, 0, 0, 0, 6052, 0, 0
4175, 0, 0, 0, 0, 6072, 0, 0
4190, 0, 0, 0, 0, 6086, 0, 0
4205, 0, 0, 0, 0, 6103, 0, 0
4225, 0, 0, 0, 0, 6122, 0, 0
4240, 0, 0, 0, 0, 6136, 0, 0
4260, 0, 0, 0, 0, 6156, 0, 0
4275, 0, 0, 0, 0, 6171, 0, 0
4290, 0, 0, 0, 0, 6186, 0, 0
4310, 0, 0, 0, 0, 6205, 0, 0
4320, 0, 0, 0, 0, 6219, 0, 0
4340, 0, 0, 0, 0, 6236, 0, 0
4355, 0, 0, 0, 0, 6253, 0, 0
4375, 0, 0, 0, 0, 6271, 0, 0
4390, 0, 0, 0, 0, 6287, 0, 0
4405, 0, 0, 0, 0, 6305, 0, 0
4425, 0, 0, 0, 0, 6319, 0, 0
4440, 0, 0, 0, 0, 6338, 0, 0
4455, 0, 0, 0, 0, 6354, 0, 0
4475, 0, 0, 0, 0, 6371, 0, 0
4490, 0, 0, 0, 0, 6386, 0, 0
4505, 0, 0, 0, 0, 6403, 0, 0
4525, 0, 0, 0, 0, 6422, 0, 0
4540, 0, 0, 0, 0, 6438, 0, 0
4555, 0, 0, 0, 0, 6453, 0, 0
4575, 0, 0, 0, 0, 6471, 0, 0
4590, 0, 0, 0, 0, 6486, 0, 0
4605, 0, 0, 0, 0, 6502, 0, 0
4625, 0, 0, 0, 0, 6522, 0, 0
4640, 0, 0, 0, 0, 6538, 0, 0
4655, 0, 0, 0, 0, 6553, 0, 0
4675, 0, 0, 0, 0, 6572, 0, 0
4690, 0, 0, 0, 0, 6587, 0, 0
4705, 0, 0, 0, 0, 6603, 0, 0
4725, 0, 0, 0, 0, 6621, 0, 0
4740, 0, 0, 0, 0, 6638, 0, 0
4760, 0, 0, 0, 0, 6655, 0, 0
4775, 0, 0, 0, 0, 6671, 0, 0
4790, 0, 0, 0, 0, 6686, 0, 0
4805, 0, 0, 0, 0, 6703, 0, 0
4826, 0, 0, 0, 0, 6722, 0, 0
4840, 0, 0, 0, 0, 6737, 0, 0
4855, 0, 0, 0, 0, 6753, 0, 0
4875, 0, 0, 0, 0, 6772, 0, 0
4890, 0, 0, 0, 0, 6786, 0, 0
4905, 0, 0, 0, 0, 6802, 0, 0
4925, 0, 0, 0, 0, 6822, 0, 0
4940, 0, 0, 0, 0, 6839, 0, 0
4955, 0, 990, 0, 0, 6853, 0, 0
4970, 0, 992, 0, 0, 6872, 0, 0
4985, 0, 909, 0, 0, 6886, 0, 0
5006, 0, 932, 0, 0, 6905, 0, 0
5021, 0, 986, 0, 0, 6920, 0, 0
5042, 0, 1016, 0, 0
, 6938, 0, 0
5052, 0, 1021, 0, 0, 6953, 0, 0
5072, 0, 1022, 0, 0, 6970, 0, 0
5088, 0, 1020, 0, 0, 6988, 0, 0
5109, 0, 1023, 0, 0, 7003, 0, 0
5125, 0, 1023, 0, 0, 7022, 0, 0
5135, 0, 1023, 0, 0, 7036, 0, 0
5155, 0, 1023, 0, 0, 7055, 0, 0
5171, 0, 1023, 0, 0, 7071, 0, 0
5191, 0, 1023, 0, 0, 7087, 0, 0
5207, 0, 1023, 0, 0, 7103, 0, 0
5222, 0, 1023, 0, 0, 7121, 0, 0
5237, 0, 1023, 0, 0, 7137, 0, 0
5253, 0, 1023, 0, 0, 7153, 0, 0
5273, 0, 1023, 0, 0, 7171, 0, 0
5288, 0, 1023, 0, 0, 7187, 0, 0
5305, 0, 1023, 0, 0, 7202, 0, 0
5325, 0, 1023, 0, 0, 7222, 0, 0
5341, 0, 1023, 0, 0, 7237, 0, 0
5356, 0, 1023, 0, 0, 7256, 0, 0
5371, 0, 1023, 0, 0, 7270, 0, 0
5392, 0, 1023, 0, 0, 7286, 0, 0
5407, 0, 1023, 0, 0, 7304, 0, 0
5423, 0, 1023, 0, 0, 7321, 0, 0
5438, 0, 1023, 0, 0, 7336, 0, 0
5453, 0, 1021, 0, 0, 7352, 0, 0
5469, 0, 992, 0, 0, 7370, 0, 0
5489, 0, 0, 0, 0, 7387, 0, 0
5509, 0, 0, 0, 0, 7405, 0, 0
5519, 0, 0, 0, 0, 7421, 0, 0
5539, 0, 0, 0, 0, 7436, 0, 0
5559, 0, 0, 0, 0, 7455, 0, 0
5574, 0, 0, 0, 0, 7471, 0, 0
5588, 0, 0, 0, 0, 7487, 0, 0
5609, 0, 0, 0, 0, 7504, 0, 0
5624, 0, 0, 0, 0, 7520, 0, 0
5639, 0, 0, 0, 0, 7536, 0, 0
5654, 0, 0, 0, 0, 7552, 0, 0
5675, 0, 0, 0, 0, 7571, 0, 0
5689, 0, 0, 0, 0, 7586, 0, 0
5704, 0, 0, 0, 0, 7603, 0, 0
5724, 0, 0, 0, 0, 7620, 0, 0
5744, 0, 0, 0, 0, 7638, 0, 0
5760, 0, 1023, 0, 0, 7654, 0, 0
5775, 0, 1021, 0, 0, 7671, 0, 0
5790, 0, 967, 0, 0, 7689, 0, 0
5806, 0, 1023, 0, 0, 7703, 0, 0
5821, 0, 1022, 0, 0, 7720, 0, 0
5836, 0, 1023, 0, 0, 7736, 0, 0
5852, 0, 1023, 0, 0, 7752, 0, 0
5872, 0, 1023, 0, 0, 7771, 0, 0
5888, 0, 1023, 0, 0, 7787, 0, 0
5903, 0, 1023, 0, 0, 7803, 0, 0
5923, 0, 1023, 0, 0, 7820, 0, 0
5939, 0, 1023, 0, 0, 7837, 0, 0
5955, 0, 1023, 0, 0, 7853, 0, 0
5970, 0, 1023, 0, 0, 7870, 0, 0
5986, 0, 1023, 0, 0, 7887, 0, 0
6006, 0, 1023, 0, 0, 7904, 0, 0
6022, 0, 1023, 0, 0, 7921, 0, 0
6042, 0, 1023, 0, 0, 7937, 0, 0
6057, 0, 1023, 0, 0, 7955, 0, 0
6073, 0, 1018, 0, 0, 7971, 0, 0
6088, 0, 976, 0, 0, 7987, 0, 0
6104, 0, 0, 0, 0, 8004, 0, 0
6128, 0, 0, 0, 0, 8022, 0, 0
6138, 0, 0, 0, 0, 8038, 0, 0
6154, 0, 0, 0, 0, 8054, 0, 0
6173, 0, 0, 0, 0, 8070, 0, 0
6189, 0, 0, 0, 0, 8086, 0, 0
6204, 0, 0, 0, 0, 8103, 0, 0
6218, 0, 0, 0, 0, 8121, 0, 0
6239, 0, 0, 0, 0, 8138, 0, 0
6258, 0, 0, 0, 0, 8153, 0, 0
6274, 0, 0, 0, 0, 8170, 0, 0
6289, 0, 0, 0, 0, 8187, 0, 0
6308, 0, 0, 0, 0, 8206, 0, 0
6324, 0, 0, 0, 0, 8220, 0, 0
6339, 0, 0, 0, 0, 8237, 0, 0
6353, 0, 0, 0, 0, 8254, 0, 0
6374, 0, 0, 0, 0, 8270, 0, 0
6388, 0, 0, 0, 0, 8287, 0, 0
6404, 0, 0, 0, 0, 8303, 0, 0
6419, 0, 0, 0, 0, 8321, 0, 0
6438, 0, 0, 0, 0, 8338, 0, 0
6454, 0, 0, 0, 0, 8353, 0, 0
6469, 0, 0, 0, 0, 8370, 0, 0
6489, 0, 0, 0, 0, 8387, 0, 0
6509, 0, 0, 0, 0, 8404, 0, 0
6523, 0, 0, 0, 0, 8420, 0, 0
6539, 0, 0, 0, 0, 8437, 0, 0
6558, 0, 0, 0, 0, 8453, 0, 0
6574, 0, 0, 0, 0, 8472, 0, 0
6589, 0, 0, 0, 0, 8487, 0, 0
6603, 0, 0, 0, 0, 8504, 0, 0
6624, 0, 0, 0, 0, 8520, 0, 0
6639, 0, 0, 0, 0, 8537, 0, 0
6653, 0, 0, 0, 0, 8555, 0, 0
6669, 0, 0, 0, 0, 8570, 0, 0
6688, 0, 0, 0, 0, 8587, 0, 0
6709, 0, 0, 0, 0, 8604, 0, 0
6719, 0, 0, 0, 0, 8619, 0, 0
6738, 0, 0, 0, 0, 8637, 0, 0
6754, 0, 0, 0, 0, 8653, 0, 0
6773, 0, 0, 0, 0, 8669, 0, 0
6789, 0, 0, 0, 0, 8687, 0, 0
6804, 0, 0, 0, 0, 8704, 0, 0
6823, 0, 0, 0, 0, 8719, 0, 0
6839, 0, 0, 0, 0, 8737, 0, 0
6854, 0, 0, 0, 1, 8754, 0, 0
6874, 0, 0, 0, 13, 8772, 0, 0
6889, 0, 0, 0, 25, 8786, 0, 0
6899, 0, 0, 0, 31, 8803, 0, 0
6919, 0, 0, 0, 38, 8819, 0, 0
6934, 0, 0, 0, 53, 8838, 0, 0
6955, 0, 0, 0, 81, 8854, 0, 0
6970, 0, 0, 0, 104, 8869, 0, 0
6990, 0, 0, 0, 161, 8886, 0, 0
7006, 0, 0, 0, 201, 8904, 0, 0
7021, 0, 0, 0, 238, 8921, 0, 0
7041, 0, 0, 0, 298, 8937, 0, 0
7056, 0, 0, 0, 336, 8952, 0, 0
7071, 0, 0, 0, 367, 8969, 0, 0
7092, 0, 0, 0, 420, 8989, 0, 0
7102, 0, 0, 0, 447, 9004, 0, 0
7122, 0, 0, 0, 474, 9021, 0, 0
7138, 0, 0, 0, 508, 9038, 0, 0
7158, 0, 0, 0, 530, 9055, 0, 0
7174, 0, 0, 0, 548, 9071, 0, 0
7189, 0, 0, 0, 566, 9088, 0, 0
7209, 0, 0, 0, 591, 9104, 0, 0
7225, 0, 0, 0, 605, 9121, 0, 0
7240, 0, 0, 0, 616, 9137, 0, 0
7256, 0, 0, 0, 620, 9154, 0, 0
7271, 0, 0, 0, 623, 9171, 0, 0
7290, 0, 0, 0, 618, 9187, 0, 0
7306, 0, 0, 0, 605, 9205, 0, 0
7321, 0, 0, 0, 593, 9223, 0, 0
7336, 0, 0, 0, 569, 9235, 0, 0
7352, 0, 0, 0, 540, 9255, 0, 0
7372, 0, 0, 0, 483, 9272, 0, 0
7388, 0, 0, 0, 438, 9289, 0, 0
7403, 0, 0, 0, 381, 9303, 0, 0
7418, 0, 0, 0, 318, 9319, 0, 0
7434, 0, 0, 0, 253, 9336, 0, 0
7454, 0, 0, 0, 162, 9355, 0, 0
7475, 0, 0, 0, 70, 9371, 0, 0
7489, 0, 0, 0, 25, 9388, 0, 0
7499, 0, 0, 0, 5, 9403, 0, 0
7525, 0, 0, 0, 0, 9422, 0, 0
7539, 0, 0, 0, 0, 9438, 0, 0
7555, 0, 0, 0, 0, 9455, 0, 0
7570, 0, 0, 0, 0, 9471, 0, 0
7584, 0, 0, 0, 0, 9487, 0, 0
7605, 0, 0, 0, 0, 9503, 0, 0
7620, 0, 0, 0, 0, 9519, 0, 0
7634, 0, 0, 0, 0, 9538, 0, 0
7660, 0, 0, 0, 0, 9555, 0, 0
7674, 0, 0, 0, 0, 9572, 0, 0
7685, 0, 0, 0, 0, 9586, 0, 0
7705, 0, 0, 0, 0, 9605, 0, 0
7725, 0, 0, 0, 0, 9621, 0, 0
7740, 0, 0, 0, 0, 9637, 0, 0
7754, 0, 0, 0, 3, 9653, 0, 0
7770, 0, 0, 0, 14, 9670, 0, 0
7790, 0, 0, 0, 37, 9686, 0, 0
7805, 0, 0, 0, 40, 9704, 0, 0
7820, 0, 0, 0, 44, 9720, 0, 0
7835, 0, 0, 0, 59, 9738, 0, 0
7856, 0, 0, 0, 94, 9755, 0, 0
7876, 0, 0, 0, 124, 9772, 0, 0
7886, 0, 0, 0, 133, 9788, 0, 0
7907, 0, 0, 0, 169, 9804, 0, 0
7922, 0, 0, 0, 192, 9822, 0, 0
7938, 0, 0, 0, 216, 9839, 0, 0
7957, 0, 0, 0, 255, 9854, 0, 0
7972, 0, 0, 0, 280, 9873, 0, 0
7988, 0, 0, 0, 316, 9886, 0, 0
8003, 0, 0, 0, 351, 9906, 0, 0
8029, 0, 0, 0, 421, 9929, 0, 0
8044, 0, 0, 0, 475, 9950, 0, 0
8065, 0, 0, 0, 518, 9968, 0, 0
8085, 0, 0, 0, 537, 9989, 0, 0
8100, 0, 0, 0, 543, 10001, 0, 0
8121, 0, 0, 0, 555, 10019, 0, 0
8126, 0, 0, 0, 557, 10036, 0, 0
8152, 0, 0, 0, 560, 10054, 0, 0
8172, 0, 0, 0, 559, 10073, 0, 0
8187, 0, 0, 0, 558, 10090, 0, 0
8207, 0, 0, 0, 557, 10111, 0, 0
8227, 0, 0, 0, 556, 10126, 0, 0
8243, 0, 0, 0, 553, 10142, 0, 0
8258, 0, 0, 0, 542, 10160, 0, 0
8279, 0, 0, 0, 532, 10178, 0, 0
8294, 0, 0, 0, 531, 10193, 0, 0
8314, 0, 0, 0, 531, 10211, 0, 0
8330, 0, 0, 0, 521, 10228, 0, 0
8340, 0, 0, 0, 520, 10244, 0, 0
8360, 0, 0, 0, 514, 10260, 0, 0
8376, 0, 0, 0, 508, 10278, 0, 0
8396, 0, 0, 0, 499, 10293, 0, 0
8407, 0, 0, 0, 492, 10320, 0, 0
8432, 0, 0, 0, 445, 10331, 0, 0
8446, 0, 0, 0, 395, 10353, 0, 0
8462, 0, 0, 0, 310, 10363, 0, 0
8477, 0, 0, 0, 189, 10381, 0, 0
8523, 0, 0, 0, 0, 10440, 0, 0
8548, 0, 0, 0, 0, 10445, 0, 0
8563, 0, 0, 0, 0, 10474, 0, 0
8583, 0, 0, 0, 0, 10483, 0, 0
8603, 0, 0, 0, 0, 10502, 0, 0
8623, 0, 0, 0, 0, 10526, 0, 0
8638, 0, 0, 0, 0, 10537, 0, 0
8658, 0, 0, 0, 0, 10554, 0, 0
8673, 0, 0, 0, 0, 10573, 0, 0
8688, 0, 0, 0, 0, 10587, 0, 0
8702, 0, 0, 0, 0, 10604, 0, 0
8723, 0, 0, 0, 0, 10621, 0, 0
8738, 0, 0, 0, 0, 10636, 0, 0
8748, 0, 0, 0, 0, 10653, 0, 0
8773, 0, 0, 0, 0, 10670, 0, 0
8787, 0, 0, 0, 0, 10686, 0, 0
8803, 0, 0, 0, 0, 10706, 0, 0
8823, 0, 0, 0, 0, 10723, 0, 0
8838, 0, 0, 0, 0, 10738, 0, 0
8853, 0, 0, 0, 0, 10753, 0, 0
8868, 0, 0, 0, 0, 10770, 0, 0
8883, 0, 0, 0, 0, 10785, 0, 0
8898, 0, 0, 0, 0, 10804, 0, 0
8938, 0, 0, 0, 0, 10839, 0, 0
8958, 0, 0, 0, 0, 10857, 0, 0
8973, 0, 0, 0, 0, 10873, 0, 0
8993, 0, 0, 0, 0, 10890, 0, 0
9008, 0, 0, 0, 0, 10907, 0, 0
9023, 0, 0, 0, 0, 10924, 0, 0
9043, 0, 0, 0, 0, 10942, 0, 0
9063, 0, 0, 0, 0, 10959, 0, 0
9073, 0, 0, 0, 0, 10975, 0, 0
9089, 0, 0, 0, 0, 10992, 0, 0
9098, 0, 0, 0, 0, 11010, 0, 0
9123, 0, 0, 0, 0, 11024, 0, 0
9138, 0, 0, 0, 0, 11041, 0, 0
9153, 0, 0, 0, 0, 11057, 0, 0
9174, 0, 0, 0, 0, 11074, 0, 0
9188, 0, 0, 0, 0, 11090, 0, 0
9208, 0, 0, 0, 0, 11108, 0, 0
9219, 0, 0, 0, 0, 11137, 0, 0
9243, 0, 0, 0, 0, 11145, 0, 0
9264, 0, 0, 0, 0, 11163, 0, 0
9278, 0, 0, 0, 0, 11181, 0, 0
9298, 0, 0, 0, 0, 11203, 0, 0
9313, 0, 0, 0, 0, 11213, 0, 0
9328, 0, 0, 0, 0, 11231, 0, 0
9349, 1, 0, 0, 0, 11250, 0, 0
9368, 18, 0, 0, 0, 11268, 0, 0
9383, 36, 0, 0, 0, 11288, 0, 0
9399, 26, 0, 0, 0, 11299, 0, 0
9414, 29, 0, 0, 0, 11315, 0, 0
9428, 31, 0, 0, 0, 11332, 0, 0
9449, 31, 0, 0, 0, 11349, 0, 0
9464, 44, 0, 0, 0, 11370, 0, 0
9485, 82, 0, 0, 0, 11386, 0, 0
9500, 95, 0, 0, 0, 11403, 0, 0
9510, 117, 0, 0, 0, 11419, 0, 0
9531, 152, 0, 0, 0, 11434, 0, 0
9551, 224, 0, 0, 0, 11451, 0, 0
9567, 322, 0, 0, 0, 11467, 0, 0
9582, 446, 0, 0, 0, 11482, 0, 0
9597, 538, 0, 0, 0, 11500, 0, 0
9612, 590, 0, 0, 0, 11520, 0, 0
9632, 664, 0, 0, 0, 11534, 0, 0
9648, 696, 0, 0, 0, 11550, 0, 0
9658, 704, 0, 0, 0, 11572, 0, 0
9683, 727, 0, 0, 0, 11583, 0, 0
9699, 730, 0, 0, 0, 11600, 0, 0
9714, 743, 0, 0, 0, 11617, 0, 0
9730, 745, 0, 0, 0, 11632, 0, 0
9750, 743, 0, 0, 0, 11651, 0, 0
9755, 739, 0, 0, 0, 11667, 0, 0
9781, 726, 0, 0, 0, 11683, 0, 0
9796, 698, 0, 0, 0, 11702, 0, 0
9817, 627, 0, 0, 0, 11719, 0, 0
9832, 537, 0, 0, 0, 11735, 0, 0
9847, 412, 0, 0, 0, 11751, 0, 0
9863, 250, 0, 0, 0, 11766, 0, 0
9883, 120, 0, 0, 0, 11784, 0, 0
9899, 44, 0, 0, 0, 11798, 0, 0
9919, 12, 0, 0, 0, 11819, 0, 0
9934, 5, 0, 0, 0, 11834, 0, 0
9949, 3, 0, 0, 0, 11856, 0, 0
9969, 9, 0, 0, 0, 11871, 0, 0
9989, 2, 0, 0, 0, 11887, 0, 0
10004, 0, 0, 0, 0, 11906, 0, 0
10019, 0, 0, 0, 0, 11921, 0, 0
10034, 0, 0, 0, 0, 11937, 0, 0
10054, 0, 0, 0, 0, 11955, 0, 0
10075, 0, 0, 0, 0, 11971, 0, 0
10090, 0, 0, 0, 0, 11989, 0, 0
10104, 1, 0, 0, 0, 12004, 0, 0
10120, 14, 0, 0, 0, 12023, 0, 0
10135, 38, 0, 0, 0, 12038, 0, 0
10156, 74, 0, 0, 0, 12056, 0, 0
10171, 135, 0, 0, 0, 12073, 0, 0
10181, 199, 0, 0, 0, 12090, 0, 0
10202, 469, 0, 0, 0, 12104, 0, 0
10217, 596, 0, 0, 0, 12122, 0, 0
10238, 662, 0, 0, 0, 12138, 0, 0
10249, 708, 0, 0, 0, 12156, 0, 0
10269, 756, 0, 0, 0, 12171, 0, 0
10290, 780, 0, 0, 0, 12189, 0, 0
10300, 785, 0, 0, 0, 12206, 0, 0
10315, 799, 0, 0, 0, 12221, 0, 0
10336, 819, 0, 0, 0, 12237, 0, 0
10351, 827, 0, 0, 0, 12254, 0, 0
10372, 837, 0, 0, 0, 12270, 0, 0
10388, 842, 0, 0, 0, 12287, 0, 0
10403, 841, 0, 0, 0, 12306, 0, 0
10419, 841, 0, 0, 0, 12320, 0, 0
10439, 834, 0, 0, 0, 12339, 0, 0
10455, 819, 0, 0, 0, 12355, 0, 0
10470, 799, 0, 0, 0, 12371, 0, 0
10490, 735, 0, 0, 0, 12390, 0, 0
10506, 632, 0, 0, 0, 12406, 0, 0
10516, 511, 0, 0, 0, 12421, 0, 0
10536, 196, 0, 0, 0, 12437, 0, 0
10558, 24, 0, 0, 0, 12454, 0, 0
10568, 1, 0, 0, 0, 12470, 0, 0
10588, 0, 0, 0, 0, 12489, 0, 0
10603, 0, 0, 0, 0, 12505, 0, 0
10618, 0, 0, 0, 0, 12521, 0, 0
10638, 0, 0, 0, 0, 12538, 0, 0
10653, 0, 0, 0, 0, 12555, 0, 0
10669, 0, 0, 0, 0, 12572, 0, 0
10689, 0, 0, 0, 0, 12587, 0, 0
10704, 0, 0, 0, 0, 12606, 0, 0
10719, 0, 0, 0, 0, 12622, 0, 0
10739, 0, 0, 0, 0, 12640, 0, 0
10755, 0, 0, 0, 0, 12655, 0, 0
10774, 0, 0, 0, 0, 12672, 0, 0
10789, 0, 0, 0, 0, 12689, 0, 0
10805, 0, 0, 0, 0, 12708, 0, 0
10820, 0, 0, 0, 0, 12723, 0, 0
10841, 0, 0, 0, 0, 12739, 0, 0
10855, 0, 0, 0, 0, 12756, 0, 0
10870, 0, 0, 0, 0, 12773, 0, 0
10891, 0, 0, 0, 0, 12789, 0, 0
10906, 0, 0, 0, 0, 12806, 0, 0
10920, 0, 0, 0, 0, 12822, 0, 0
10936, 0, 0, 0, 0, 12839, 0, 0
10956, 0, 0, 0, 0, 12856, 0, 0
10967, 0, 0, 0, 0, 12873, 0, 0
10986, 0, 0, 0, 0, 12888, 0, 0
11006, 0, 0, 0, 0, 12907, 0, 0
11017, 0, 0, 0, 0, 12924, 0, 0
11037, 0, 0, 0, 0, 12939, 0, 0
11052, 0, 0, 0, 0, 12956, 0, 0
11072, 0, 0, 0, 0, 12973, 0, 0
11087, 0, 0, 0, 0, 12990, 0, 0
11103, 0, 0, 0, 0, 13006, 0, 0
11118, 0, 0, 0, 0, 13026, 0, 0
11138, 0, 0, 0, 0, 13039, 0, 0
11153, 0, 0, 0, 0, 13057, 0, 0
11173, 0, 0, 0, 0, 13074, 0, 0
11189, 0, 0, 0, 0, 13090, 0, 0
11208, 0, 0, 0, 0, 13107, 0, 0
11213, 0, 0, 0, 0, 13122, 0, 0
11239, 0, 0, 0, 0, 13140, 0, 0
11254, 0, 0, 0, 0, 13158, 0, 0
11274, 0, 0, 0, 0, 13173, 0, 0
11289, 0, 0, 0, 0, 13189, 0, 0
11304, 0, 0, 0, 0, 13208, 0, 0
11320, 0, 0, 0, 0, 13223, 0, 0
11339, 0, 0, 0, 0, 13239, 0, 0
11355, 0, 0, 0, 0, 13256, 0, 0
11370, 0, 0, 0, 0, 13273, 0, 0
11390, 0, 0, 0, 0, 13291, 0, 0
11405, 0, 0, 0, 0, 13305, 0, 0
11420, 0, 0, 0, 0, 13323, 0, 0
11441, 0, 0, 0, 0, 13341, 0, 0
11451, 0, 0, 0, 0, 13355, 0, 0
11471, 0, 0, 0, 0, 13374, 0, 0
11491, 0, 0, 0, 0, 13391, 0, 0
11506, 0, 0, 0, 0, 13407, 0, 0
