Arduino Time, Sensor 1, Sensor 2, Sensor 3, Sensor 4, Processing Time, Frame #
666,  100, 400, 600, 800, 5484, 0
666,  100, 400, 600, 800, 5499, 0
666,  100, 400, 600, 800, 5516, 0
666,  100, 400, 600, 800, 5533, 0
666,  100, 400, 600, 800, 5549, 0
666,  100, 400, 600, 800, 5566, 0
666,  100, 400, 600, 800, 5583, 0
666,  100, 400, 600, 800, 5600, 0
666,  100, 400, 600, 800, 5616, 0
666,  100, 400, 600, 800, 5633, 0
666,  100, 400, 600, 800, 5651, 0
666,  100, 400, 600, 800, 5667, 0
666,  100, 400, 600, 800, 5682, 0
666,  100, 400, 600, 800, 5700, 0
666,  100, 400, 600, 800, 5716, 0
666,  100, 400, 600, 800, 5733, 0
666,  100, 400, 600, 800, 5749, 0
666,  100, 400, 600, 800, 5768, 0
666,  100, 400, 600, 800, 5783, 0
666,  100, 400, 600, 800, 5800, 0
666,  100, 400, 600, 800, 5816, 0
666,  100, 400, 600, 800, 5834, 0
666,  100, 400, 600, 800, 5851, 0
666,  100, 400, 600, 800, 5866, 0
666,  100, 400, 600, 800, 5884, 0
666,  100, 400, 600, 800, 5899, 0
666,  100, 400, 600, 800, 5918, 0
666,  100, 400, 600, 800, 5933, 0
666,  100, 400, 600, 800, 5950, 0
666,  100, 400, 600, 800, 5967, 0
666,  100, 400, 600, 800, 5984, 0
666,  100, 400, 600, 800, 6000, 0
666,  100, 400, 600, 800, 6017, 0
666,  100, 400, 600, 800, 6033, 0
666,  100, 400, 600, 800, 6053, 0
666,  100, 400, 600, 800, 6066, 0
666,  100, 400, 600, 800, 6083, 0
666,  100, 400, 600, 800, 6100, 0
666,  100, 400, 600, 800, 6118, 0
666,  100, 400, 600, 800, 6135, 0
666,  100, 400, 600, 800, 6150, 0
666,  100, 400, 600, 800, 6168, 0
666,  100, 400, 600, 800, 6183, 0
666,  100, 400, 600, 800, 6201, 0
666,  100, 400, 600, 800, 6223, 0
666,  100, 400, 600, 800, 6240, 0
666,  100, 400, 600, 800, 6266, 0
666,  100, 400, 600, 800, 6273, 0
666,  100, 400, 600, 800, 6291, 0
666,  100, 400, 600, 800, 6307, 0
666,  100, 400, 600, 800, 6323, 0
666,  100, 400, 600, 800, 6350, 0
666,  100, 400, 600, 800, 6358, 0
666,  100, 400, 600, 800, 6390, 0
666,  100, 400, 600, 800, 6393, 0
666,  100, 400, 600, 800, 6411, 0
666,  100, 400, 600, 800, 6429, 0
666,  100, 400, 600, 800, 6447, 0
666,  100, 400, 600, 800, 6462, 0
666,  100, 400, 600, 800, 6480, 0
666,  100, 400, 600, 800, 6494, 0
666,  100, 400, 600, 800, 6518, 0
666,  100, 400, 600, 800, 6528, 0
666,  100, 400, 600, 800, 6545, 0
666,  100, 400, 600, 800, 6560, 0
666,  100, 400, 600, 800, 6579, 0
666,  100, 400, 600, 800, 6594, 0
666,  100, 400, 600, 800, 6612, 0
666,  100, 400, 600, 800, 6628, 0
666,  100, 400, 600, 800, 6645, 0
666,  100, 400, 600, 800, 6660, 0
666,  100, 400, 600, 800, 6678, 0
666,  100, 400, 600, 800, 6696, 0
666,  100, 400, 600, 800, 6710, 0
666,  100, 400, 600, 800, 6726, 0
666,  100, 400, 600, 800, 6743, 0
666,  100, 400, 600, 800, 6764, 0
666,  100, 400, 600, 800, 6777, 0
666,  100, 400, 600, 800, 6795, 0
666,  100, 400, 600, 800, 6810, 0
666,  100, 400, 600, 800, 6827, 0
666,  100, 400, 600, 800, 6850, 0
666,  100, 400, 600, 800, 6861, 0
666,  100, 400, 600, 800, 6885, 0
666,  100, 400, 600, 800, 6893, 0
666,  100, 400, 600, 800, 6913, 0
666,  100, 400, 600, 800, 6935, 0
666,  100, 400, 600, 800, 6944, 0
666,  100, 400, 600, 800, 6967, 0
666,  100, 400, 600, 800, 6978, 0
666,  100, 400, 600, 800, 6994, 0
666,  100, 400, 600, 800, 7012, 0
666,  100, 400, 600, 800, 7027, 0
666,  100, 400, 600, 800, 7046, 0
666,  100, 400, 600, 800, 7068, 0
666,  100, 400, 600, 800, 7078, 0
666,  100, 400, 600, 800, 7095, 0
666,  100, 400, 600, 800, 7113, 0
666,  100, 400, 600, 800, 7127, 0
666,  100, 400, 600, 800, 7144, 0
666,  100, 400, 600, 800, 7162, 0
666,  100, 400, 600, 800, 7185, 0
666,  100, 400, 600, 800, 7199, 0
666,  100, 400, 600, 800, 7216, 0
666,  100, 400, 600, 800, 7237, 0
666,  100, 400, 600, 800, 7250, 0
666,  100, 400, 600, 800, 7266, 0
666,  100, 400, 600, 800, 7284, 0
666,  100, 400, 600, 800, 7301, 0
666,  100, 400, 600, 800, 7323, 0
666,  100, 400, 600, 800, 7334, 0
666,  100, 400, 600, 800, 7350, 0
666,  100, 400, 600, 800, 7368, 0
666,  100, 400, 600, 800, 7383, 0
666,  100, 400, 600, 800, 7406, 0
666,  100, 400, 600, 800, 7425, 0
666,  100, 400, 600, 800, 7440, 0
666,  100, 400, 600, 800, 7457, 0
666,  100, 400, 600, 800, 7473, 0
666,  100, 400, 600, 800, 7493, 0
666,  100, 400, 600, 800, 7507, 0
666,  100, 400, 600, 800, 7523, 0
666,  100, 400, 600, 800, 7542, 0
666,  100, 400, 600, 800, 7559, 0
666,  100, 400, 600, 800, 7574, 0
666,  100, 400, 600, 800, 7590, 0
666,  100, 400, 600, 800, 7607, 0
666,  100, 400, 600, 800, 7624, 0
666,  100, 400, 600, 800, 7658, 0
666,  100, 400, 600, 800, 7663, 0
666,  100, 400, 600, 800, 7680, 0
666,  100, 400, 600, 800, 7701, 0
666,  100, 400, 600, 800, 7755, 0
666,  100, 400, 600, 800, 7772, 0
666,  100, 400, 600, 800, 7787, 0
666,  100, 400, 600, 800, 7805, 0
666,  100, 400, 600, 800, 7821, 0
666,  100, 400, 600, 800, 7837, 0
666,  100, 400, 600, 800, 7856, 0
666,  100, 400, 600, 800, 7873, 0
666,  100, 400, 600, 800, 7892, 0
666,  100, 400, 600, 800, 7905, 0
666,  100, 400, 600, 800, 7921, 0
666,  100, 400, 600, 800, 7938, 0
666,  100, 400, 600, 800, 7956, 0
666,  100, 400, 600, 800, 7978, 0
666,  100, 400, 600, 800, 7989, 0
666,  100, 400, 600, 800, 8008, 0
666,  100, 400, 600, 800, 8022, 0
666,  100, 400, 600, 800, 8038, 0
666,  100, 400, 600, 800, 8059, 0
666,  100, 400, 600, 800, 8072, 0
666,  100, 400, 600, 800, 8089, 0
666,  100, 400, 600, 800, 8107, 0
666,  100, 400, 600, 800, 8134, 0
666,  100, 400, 600, 800, 8141, 0
666,  100, 400, 600, 800, 8157, 0
666,  100, 400, 600, 800, 8174, 0
666,  100, 400, 600, 800, 8192, 0
666,  100, 400, 600, 800, 8209, 0
666,  100, 400, 600, 800, 8224, 0
666,  100, 400, 600, 800, 8242, 0
666,  100, 400, 600, 800, 8261, 0
666,  100, 400, 600, 800, 8274, 0
666,  100, 400, 600, 800, 8290, 0
666,  100, 400, 600, 800, 8309, 0
666,  100, 400, 600, 800, 8325, 0
666,  100, 400, 600, 800, 8341, 0
666,  100, 400, 600, 800, 8358, 0
666,  100, 400, 600, 800, 8385, 0
666,  100, 400, 600, 800, 8403, 0
666,  100, 400, 600, 800, 8420, 0
666,  100, 400, 600, 800, 8439, 0
666,  100, 400, 600, 800, 8455, 0
666,  100, 400, 600, 800, 8473, 0
666,  100, 400, 600, 800, 8489, 0
666,  100, 400, 600, 800, 8505, 0
666,  100, 400, 600, 800, 8521, 0
666,  100, 400, 600, 800, 8538, 0
666,  100, 400, 600, 800, 8554, 0
666,  100, 400, 600, 800, 8572, 0
666,  100, 400, 600, 800, 8591, 0
666,  100, 400, 600, 800, 8606, 0
666,  100, 400, 600, 800, 8624, 0
666,  100, 400, 600, 800, 8641, 0
666,  100, 400, 600, 800, 8668, 0
666,  100, 400, 600, 800, 8685, 0
666,  100, 400, 600, 800, 8701, 0
666,  100, 400, 600, 800, 8718, 0
666,  100, 400, 600, 800, 8736, 0
666,  100, 400, 600, 800, 8750, 0
666,  100, 400, 600, 800, 8768, 0
666,  100, 400, 600, 800, 8785, 0
666,  100, 400, 600, 800, 8802, 0
666,  100, 400, 600, 800, 8818, 0
666,  100, 400, 600, 800, 8834, 0
666,  100, 400, 600, 800, 8851, 0
666,  100, 400, 600, 800, 8873, 0
666,  100, 400, 600, 800, 8886, 0
666,  100, 400, 600, 800, 8901, 0
666,  100, 400, 600, 800, 8920, 0
666,  100, 400, 600, 800, 8935, 0
666,  100, 400, 600, 800, 8950, 0
666,  100, 400, 600, 800, 8968, 0
666,  100, 400, 600, 800, 8983, 0
666,  100, 400, 600, 800, 9007, 0
666,  100, 400, 600, 800, 9019, 0
666,  100, 400, 600, 800, 9042, 0
666,  100, 400, 600, 800, 9052, 0
666,  100, 400, 600, 800, 9069, 0
666,  100, 400, 600, 800, 9089, 0
666,  100, 400, 600, 800, 9103, 0
666,  100, 400, 600, 800, 9121, 0
666,  100, 400, 600, 800, 9140, 0
666,  100, 400, 600, 800, 9156, 0
666,  100, 400, 600, 800, 9169, 0
666,  100, 400, 600, 800, 9187, 0
666,  100, 400, 600, 800, 9203, 0
666,  100, 400, 600, 800, 9219, 0
666,  100, 400, 600, 800, 9238, 0
666,  100, 400, 600, 800, 9253, 0
666,  100, 400, 600, 800, 9270, 0
666,  100, 400, 600, 800, 9285, 0
666,  100, 400, 600, 800, 9305, 0
666,  100, 400, 600, 800, 9319, 0
666,  100, 400, 600, 800, 9337, 0
666,  100, 400, 600, 800, 9355, 0
666,  100, 400, 600, 800, 9369, 0
666,  100, 400, 600, 800, 9391, 0
666,  100, 400, 600, 800, 9403, 0
666,  100, 400, 600, 800, 9419, 0
666,  100, 400, 600, 800, 9438, 0
666,  100, 400, 600, 800, 9452, 0
666,  100, 400, 600, 800, 9471, 0
666,  100, 400, 600, 800, 9485, 0
666,  100, 400, 600, 800, 9503, 0
666,  100, 400, 600, 800, 9520, 0
666,  100, 400, 600, 800, 9540, 0
666,  100, 400, 600, 800, 9556, 0
666,  100, 400, 600, 800, 9570, 0
666,  100, 400, 600, 800, 9589, 0
666,  100, 400, 600, 800, 9604, 0
666,  100, 400, 600, 800, 9636, 0
666,  100, 400, 600, 800, 9659, 0
666,  100, 400, 600, 800, 9694, 0
666,  100, 400, 600, 800, 9719, 0
666,  100, 400, 600, 800, 9735, 0
666,  100, 400, 600, 800, 9752, 0
666,  100, 400, 600, 800, 9777, 0
666,  100, 400, 600, 800, 9805, 0
666,  100, 400, 600, 800, 9823, 0
666,  100, 400, 600, 800, 9840, 0
666,  100, 400, 600, 800, 9856, 0
666,  100, 400, 600, 800, 9876, 0
666,  100, 400, 600, 800, 9904, 0
666,  100, 400, 600, 800, 9933, 0
666,  100, 400, 600, 800, 9948, 0
666,  100, 400, 600, 800, 9969, 0
666,  100, 400, 600, 800, 9989, 0
666,  100, 400, 600, 800, 10021, 0
666,  100, 400, 600, 800, 10039, 0
666,  100, 400, 600, 800, 10055, 0
666,  100, 400, 600, 800, 10075, 0
666,  100, 400, 600, 800, 10090, 0
666,  100, 400, 600, 800, 10107, 0
666,  100, 400, 600, 800, 10127, 0
666,  100, 400, 600, 800, 10140, 0
666,  100, 400, 600, 800, 10156, 0
666,  100, 400, 600, 800, 10173, 0
666,  100, 400, 600, 800, 10190, 0
666,  100, 400, 600, 800, 10204, 0
666,  100, 400, 600, 800, 10228, 0
666,  100, 400, 600, 800, 10240, 0
666,  100, 400, 600, 800, 10258, 0
666,  100, 400, 600, 800, 10275, 0
666,  100, 400, 600, 800, 10294, 0
666,  100, 400, 600, 800, 10307, 0
666,  100, 400, 600, 800, 10324, 0
666,  100, 400, 600, 800, 10342, 0
666,  100, 400, 600, 800, 10358, 0
666,  100, 400, 600, 800, 10373, 0
666,  100, 400, 600, 800, 10394, 0
666,  100, 400, 600, 800, 10411, 0
666,  100, 400, 600, 800, 10425, 0
666,  100, 400, 600, 800, 10440, 0
666,  100, 400, 600, 800, 10457, 0
666,  100, 400, 600, 800, 10475, 0
666,  100, 400, 600, 800, 10493, 0
666,  100, 400, 600, 800, 10508, 0
666,  100, 400, 600, 800, 10524, 0
666,  100, 400, 600, 800, 10541, 0
666,  100, 400, 600, 800, 10557, 0
666,  100, 400, 600, 800, 10573, 0
666,  100, 400, 600, 800, 10591, 0
666,  100, 400, 600, 800, 10608, 0
666,  100, 400, 600, 800, 10623, 0
666,  100, 400, 600, 800, 10641, 0
666,  100, 400, 600, 800, 10657, 0
666,  100, 400, 600, 800, 10673, 0
666,  100, 400, 600, 800, 10691, 0
666,  100, 400, 600, 800, 10707, 0
666,  100, 400, 600, 800, 10724, 0
666,  100, 400, 600, 800, 10741, 0
666,  100, 400, 600, 800, 10758, 0
666,  100, 400, 600, 800, 10774, 0
666,  100, 400, 600, 800, 10791, 0
666,  100, 400, 600, 800, 10808, 0
666,  100, 400, 600, 800, 10824, 0
666,  100, 400, 600, 800, 10842, 0
666,  100, 400, 600, 800, 10858, 0
666,  100, 400, 600, 800, 10874, 0
666,  100, 400, 600, 800, 10891, 0
666,  100, 400, 600, 800, 10907, 0
666,  100, 400, 600, 800, 10923, 0
666,  100, 400, 600, 800, 10942, 0
666,  100, 400, 600, 800, 10958, 0
666,  100, 400, 600, 800, 10974, 0
666,  100, 400, 600, 800, 10991, 0
666,  100, 400, 600, 800, 11007, 0
666,  100, 400, 600, 800, 11023, 0
666,  100, 400, 600, 800, 11041, 0
666,  100, 400, 600, 800, 11057, 0
666,  100, 400, 600, 800, 11073, 0
666,  100, 400, 600, 800, 11092, 0
666,  100, 400, 600, 800, 11108, 0
666,  100, 400, 600, 800, 11126, 0
666,  100, 400, 600, 800, 11141, 0
666,  100, 400, 600, 800, 11158, 0
666,  100, 400, 600, 800, 11174, 0
666,  100, 400, 600, 800, 11193, 0
666,  100, 400, 600, 800, 11207, 0
666,  100, 400, 600, 800, 11223, 0
666,  100, 400, 600, 800, 11244, 0
666,  100, 400, 600, 800, 11259, 0
666,  100, 400, 600, 800, 11275, 0
666,  100, 400, 600, 800, 11291, 0
666,  100, 400, 600, 800, 11308, 0
666,  100, 400, 600, 800, 11325, 0
666,  100, 400, 600, 800, 11341, 0
666,  100, 400, 600, 800, 11357, 0
666,  100, 400, 600, 800, 11374, 0
666,  100, 400, 600, 800, 11390, 0
666,  100, 400, 600, 800, 11407, 0
666,  100, 400, 600, 800, 11425, 0
666,  100, 400, 600, 800, 11440, 0
666,  100, 400, 600, 800, 11457, 0
666,  100, 400, 600, 800, 11473, 0
666,  100, 400, 600, 800, 11494, 0
666,  100, 400, 600, 800, 11508, 0
666,  100, 400, 600, 800, 11526, 0
666,  100, 400, 600, 800, 11542, 0
666,  100, 400, 600, 800, 11559, 0
666,  100, 400, 600, 800, 11577, 0
666,  100, 400, 600, 800, 11593, 0
666,  100, 400, 600, 800, 11609, 0
666,  100, 400, 600, 800, 11628, 0
666,  100, 400, 600, 800, 11642, 0
666,  100, 400, 600, 800, 11660, 0
666,  100, 400, 600, 800, 11676, 0
666,  100, 400, 600, 800, 11692, 0
666,  100, 400, 600, 800, 11711, 0
666,  100, 400, 600, 800, 11726, 0
666,  100, 400, 600, 800, 11744, 0
666,  100, 400, 600, 800, 11762, 0
666,  100, 400, 600, 800, 11777, 0
666,  100, 400, 600, 800, 11797, 0
666,  100, 400, 600, 800, 11809, 0
666,  100, 400, 600, 800, 11827, 0
666,  100, 400, 600, 800, 11842, 0
666,  100, 400, 600, 800, 11858, 0
666,  100, 400, 600, 800, 11877, 0
666,  100, 400, 600, 800, 11894, 0
666,  100, 400, 600, 800, 11911, 0
666,  100, 400, 600, 800, 11928, 0
666,  100, 400, 600, 800, 11942, 0
666,  100, 400, 600, 800, 11961, 0
666,  100, 400, 600, 800, 11978, 0
666,  100, 400, 600, 800, 11992, 0
666,  100, 400, 600, 800, 12011, 0
666,  100, 400, 600, 800, 12026, 0
666,  100, 400, 600, 800, 12043, 0
666,  100, 400, 600, 800, 12061, 0
666,  100, 400, 600, 800, 12078, 0
666,  100, 400, 600, 800, 12092, 0
666,  100, 400, 600, 800, 12111, 0
666,  100, 400, 600, 800, 12126, 0
666,  100, 400, 600, 800, 12143, 0
666,  100, 400, 600, 800, 12159, 0
666,  100, 400, 600, 800, 12178, 0
666,  100, 400, 600, 800, 12194, 0
666,  100, 400, 600, 800, 12210, 0
666,  100, 400, 600, 800, 12226, 0
666,  100, 400, 600, 800, 12242, 0
666,  100, 400, 600, 800, 12261, 0
666,  100, 400, 600, 800, 12277, 0
666,  100, 400, 600, 800, 12295, 0
666,  100, 400, 600, 800, 12312, 0
666,  100, 400, 600, 800, 12326, 0
666,  100, 400, 600, 800, 12343, 0
666,  100, 400, 600, 800, 12361, 0
666,  100, 400, 600, 800, 12377, 0
666,  100, 400, 600, 800, 12394, 0
666,  100, 400, 600, 800, 12411, 0
666,  100, 400, 600, 800, 12425, 0
666,  100, 400, 600, 800, 12442, 0
666,  100, 400, 600, 800, 12461, 0
666,  100, 400, 600, 800, 12478, 0
666,  100, 400, 600, 800, 12493, 0
666,  100, 400, 600, 800, 12511, 0
666,  100, 400, 600, 800, 12527, 0
666,  100, 400, 600, 800, 12544, 0
666,  100, 400, 600, 800, 12559, 0
666,  100, 400, 600, 800, 12575, 0
666,  100, 400, 600, 800, 12595, 0
666,  100, 400, 600, 800, 12609, 0
666,  100, 400, 600, 800, 12628, 0
666,  100, 400, 600, 800, 12644, 0
666,  100, 400, 600, 800, 12661, 0
666,  100, 400, 600, 800, 12675, 0
666,  100, 400, 600, 800, 12693, 0
666,  100, 400, 600, 800, 12711, 0
666,  100, 400, 600, 800, 12726, 0
666,  100, 400, 600, 800, 12744, 0
666,  100, 400, 600, 800, 12759, 0
666,  100, 400, 600, 800, 12777, 0
666,  100, 400, 600, 800, 12793, 0
666,  100, 400, 600, 800, 12809, 0
666,  100, 400, 600, 800, 12828, 0
666,  100, 400, 600, 800, 12844, 0
666,  100, 400, 600, 800, 12862, 0
666,  100, 400, 600, 800, 12876, 0
666,  100, 400, 600, 800, 12893, 0
666,  100, 400, 600, 800, 12924, 0
666,  100, 400, 600, 800, 12956, 0
666,  100, 400, 600, 800, 12979, 0
666,  100, 400, 600, 800, 13037, 0
666,  100, 400, 600, 800, 13058, 0
666,  100, 400, 600, 800, 13074, 0
666,  100, 400, 600, 800, 13095, 0
666,  100, 400, 600, 800, 13111, 0
666,  100, 400, 600, 800, 13129, 0
666,  100, 400, 600, 800, 13146, 0
666,  100, 400, 600, 800, 13162, 0
666,  100, 400, 600, 800, 13178, 0
666,  100, 400, 600, 800, 13196, 0
666,  100, 400, 600, 800, 13211, 0
666,  100, 400, 600, 800, 13228, 0
666,  100, 400, 600, 800, 13246, 0
666,  100, 400, 600, 800, 13262, 0
666,  100, 400, 600, 800, 13277, 0
666,  100, 400, 600, 800, 13297, 0
666,  100, 400, 600, 800, 13311, 0
666,  100, 400, 600, 800, 13328, 0
666,  100, 400, 600, 800, 13345, 0
666,  100, 400, 600, 800, 13363, 0
666,  100, 400, 600, 800, 13378, 0
666,  100, 400, 600, 800, 13394, 0
666,  100, 400, 600, 800, 13411, 0
666,  100, 400, 600, 800, 13428, 0
666,  100, 400, 600, 800, 13446, 0
666,  100, 400, 600, 800, 13462, 0
666,  100, 400, 600, 800, 13477, 0
666,  100, 400, 600, 800, 13494, 0
666,  100, 400, 600, 800, 13511, 0
666,  100, 400, 600, 800, 13528, 0
666,  100, 400, 600, 800, 13545, 0
666,  100, 400, 600, 800, 13562, 0
666,  100, 400, 600, 800, 13578, 0
666,  100, 400, 600, 800, 13595, 0
666,  100, 400, 600, 800, 13612, 0
666,  100, 400, 600, 800, 13628, 0
666,  100, 400, 600, 800, 13645, 0
666,  100, 400, 600, 800, 13660, 0
666,  100, 400, 600, 800, 13680, 0
666,  100, 400, 600, 800, 13697, 0
666,  100, 400, 600, 800, 13713, 0
666,  100, 400, 600, 800, 13730, 0
666,  100, 400, 600, 800, 13744, 0
666,  100, 400, 600, 800, 13761, 0
666,  100, 400, 600, 800, 13779, 0
666,  100, 400, 600, 800, 13796, 0
666,  100, 400, 600, 800, 13812, 0
666,  100, 400, 600, 800, 13828, 0
666,  100, 400, 600, 800, 13844, 0
666,  100, 400, 600, 800, 13861, 0
666,  100, 400, 600, 800, 13877, 0
666,  100, 400, 600, 800, 13896, 0
666,  100, 400, 600, 800, 13911, 0
666,  100, 400, 600, 800, 13929, 0
666,  100, 400, 600, 800, 13945, 0
666,  100, 400, 600, 800, 13961, 0
666,  100, 400, 600, 800, 13977, 0
666,  100, 400, 600, 800, 13997, 0
666,  100, 400, 600, 800, 14012, 0
666,  100, 400, 600, 800, 14029, 0
666,  100, 400, 600, 800, 14045, 0
666,  100, 400, 600, 800, 14062, 0
666,  100, 400, 600, 800, 14080, 0
666,  100, 400, 600, 800, 14095, 0
666,  100, 400, 600, 800, 14112, 0
666,  100, 400, 600, 800, 14128, 0
666,  100, 400, 600, 800, 14147, 0
666,  100, 400, 600, 800, 14161, 0
666,  100, 400, 600, 800, 14178, 0
666,  100, 400, 600, 800, 14195, 0
666,  100, 400, 600, 800, 14212, 0
666,  100, 400, 600, 800, 14228, 0
666,  100, 400, 600, 800, 14246, 0
666,  100, 400, 600, 800, 14261, 0
666,  100, 400, 600, 800, 14278, 0
666,  100, 400, 600, 800, 14294, 0
666,  100, 400, 600, 800, 14311, 0
666,  100, 400, 600, 800, 14330, 0
666,  100, 400, 600, 800, 14347, 0
666,  100, 400, 600, 800, 14363, 0
666,  100, 400, 600, 800, 14378, 0
666,  100, 400, 600, 800, 14396, 0
666,  100, 400, 600, 800, 14411, 0
666,  100, 400, 600, 800, 14429, 0
666,  100, 400, 600, 800, 14445, 0
666,  100, 400, 600, 800, 14462, 0
666,  100, 400, 600, 800, 14477, 0
666,  100, 400, 600, 800, 14495, 0
666,  100, 400, 600, 800, 14512, 0
666,  100, 400, 600, 800, 14529, 0
666,  100, 400, 600, 800, 14545, 0
666,  100, 400, 600, 800, 14562, 0
666,  100, 400, 600, 800, 14579, 0
666,  100, 400, 600, 800, 14597, 0
666,  100, 400, 600, 800, 14613, 0
666,  100, 400, 600, 800, 14628, 0
666,  100, 400, 600, 800, 14644, 0
666,  100, 400, 600, 800, 14662, 0
666,  100, 400, 600, 800, 14677, 0
666,  100, 400, 600, 800, 14697, 0
666,  100, 400, 600, 800, 14712, 0
666,  100, 400, 600, 800, 14728, 0
666,  100, 400, 600, 800, 14746, 0
666,  100, 400, 600, 800, 14761, 0
666,  100, 400, 600, 800, 14780, 0
666,  100, 400, 600, 800, 14795, 0
666,  100, 400, 600, 800, 14811, 0
666,  100, 400, 600, 800, 14828, 0
666,  100, 400, 600, 800, 14846, 0
666,  100, 400, 600, 800, 14862, 0
666,  100, 400, 600, 800, 14879, 0
666,  100, 400, 600, 800, 14895, 0
666,  100, 400, 600, 800, 14912, 0
666,  100, 400, 600, 800, 14928, 0
666,  100, 400, 600, 800, 14946, 0
666,  100, 400, 600, 800, 14963, 0
666,  100, 400, 600, 800, 14980, 0
666,  100, 400, 600, 800, 14997, 0
666,  100, 400, 600, 800, 15011, 0
666,  100, 400, 600, 800, 15028, 0
666,  100, 400, 600, 800, 15047, 0
666,  100, 400, 600, 800, 15064, 0
666,  100, 400, 600, 800, 15078, 0
666,  100, 400, 600, 800, 15097, 0
666,  100, 400, 600, 800, 15112, 0
666,  100, 400, 600, 800, 15130, 0
666,  100, 400, 600, 800, 15144, 0
666,  100, 400, 600, 800, 15161, 0
666,  100, 400, 600, 800, 15178, 0
666,  100, 400, 600, 800, 15195, 0
666,  100, 400, 600, 800, 15214, 0
666,  100, 400, 600, 800, 15228, 0
666,  100, 400, 600, 800, 15247, 0
666,  100, 400, 600, 800, 15262, 0
666,  100, 400, 600, 800, 15280, 0
666,  100, 400, 600, 800, 15297, 0
666,  100, 400, 600, 800, 15311, 0
666,  100, 400, 600, 800, 15328, 0
666,  100, 400, 600, 800, 15344, 0
666,  100, 400, 600, 800, 15363, 0
666,  100, 400, 600, 800, 15378, 0
666,  100, 400, 600, 800, 15396, 0
