Arduino Time, Sensor 1, Sensor 2, Sensor 3, Sensor 4, Processing Time, Frame #, Condition
6495, 0, 5, 10, 14, 8282, 0, 0
6510, 0, 5, 10, 14, 8297, 0, 0
6531, 1, 8, 13, 16, 8315, 0, 0
6546, 4, 12, 16, 20, 8332, 0, 0
6561, 6, 12, 17, 21, 8348, 0, 0
6577, 6, 14, 19, 23, 8365, 0, 0
6592, 24, 25, 27, 29, 8381, 0, 0
6612, 54, 56, 53, 49, 8398, 0, 0
6628, 88, 92, 88, 82, 8415, 0, 0
6644, 113, 112, 107, 102, 8431, 0, 0
6660, 127, 134, 128, 122, 8451, 0, 0
6681, 178, 168, 161, 154, 8465, 0, 0
6697, 229, 222, 211, 200, 8482, 0, 0
6714, 270, 266, 255, 243, 8499, 0, 0
6730, 304, 299, 288, 277, 8515, 0, 0
6746, 334, 331, 321, 311, 8531, 0, 0
6762, 356, 357, 348, 338, 8548, 0, 0
6778, 382, 374, 366, 358, 8565, 0, 0
6795, 371, 369, 366, 362, 8582, 0, 0
6810, 342, 341, 341, 342, 8598, 0, 0
6833, 279, 277, 281, 287, 8615, 0, 0
6843, 243, 239, 246, 253, 8632, 0, 0
6859, 163, 164, 175, 187, 8648, 0, 0
6881, 73, 86, 97, 109, 8670, 0, 0
6896, 32, 37, 47, 58, 8682, 0, 0
6912, 8, 13, 22, 31, 8698, 0, 0
6927, 0, 7, 14, 20, 8716, 0, 0
6947, 0, 5, 11, 16, 8732, 0, 0
6963, 0, 5, 11, 16, 8755, 0, 0
6978, 0, 5, 11, 16, 8765, 0, 0
6993, 0, 5, 10, 15, 8782, 0, 0
7014, 0, 4, 10, 15, 8798, 0, 0
7029, 0, 5, 10, 15, 8816, 0, 0
7045, 0, 5, 11, 16, 8832, 0, 0
7060, 0, 5, 10, 15, 8848, 0, 0
7075, 0, 5, 10, 15, 8865, 0, 0
7095, 0, 5, 10, 15, 8884, 0, 0
7115, 0, 5, 10, 15, 8899, 0, 0
7131, 0, 4, 10, 15, 8915, 0, 0
7141, 0, 5, 11, 16, 8931, 0, 0
7161, 0, 5, 11, 16, 8949, 0, 0
7177, 0, 5, 10, 15, 8967, 0, 0
7197, 0, 5, 10, 15, 8983, 0, 0
7213, 0, 5, 10, 15, 9000, 0, 0
7228, 0, 5, 10, 14, 9015, 0, 0
7243, 0, 5, 11, 15, 9033, 0, 0
7264, 0, 5, 11, 15, 9051, 0, 0
7279, 0, 5, 10, 15, 9067, 0, 0
7293, 0, 5, 10, 15, 9082, 0, 0
7309, 0, 5, 10, 15, 9098, 0, 0
7324, 0, 5, 10, 15, 9115, 0, 0
7345, 0, 5, 11, 16, 9131, 0, 0
7365, 0, 4, 11, 15, 9150, 0, 0
7380, 0, 5, 11, 16, 9165, 0, 0
7396, 0, 4, 10, 15, 9184, 0, 0
7411, 0, 5, 10, 14, 9198, 0, 0
7432, 0, 5, 10, 14, 9216, 0, 0
7447, 0, 5, 10, 15, 9233, 0, 0
7462, 0, 6, 11, 16, 9249, 0, 0
7477, 0, 6, 11, 16, 9266, 0, 0
7492, 1, 8, 13, 17, 9281, 0, 0
7513, 11, 16, 19, 23, 9302, 0, 0
7529, 17, 22, 25, 27, 9315, 0, 0
7549, 40, 38, 40, 41, 9333, 0, 0
7565, 40, 44, 46, 46, 9350, 0, 0
7580, 61, 63, 62, 60, 9368, 0, 0
7596, 85, 81, 79, 76, 9382, 0, 0
7612, 104, 107, 102, 97, 9401, 0, 0
7627, 137, 133, 128, 121, 9415, 0, 0
7644, 177, 175, 168, 159, 9432, 0, 0
7660, 223, 214, 205, 195, 9451, 0, 0
7676, 265, 263, 252, 240, 9465, 0, 0
7692, 311, 311, 301, 288, 9482, 0, 0
7708, 356, 352, 341, 328, 9499, 0, 0
7730, 380, 375, 368, 360, 9516, 0, 0
7746, 379, 373, 369, 364, 9532, 0, 0
7762, 361, 356, 354, 352, 9549, 0, 0
7779, 329, 325, 326, 327, 9565, 0, 0
7794, 275, 275, 280, 285, 9582, 0, 0
7811, 226, 232, 234, 238, 9599, 0, 0
7832, 155, 166, 173, 180, 9617, 0, 0
7848, 73, 90, 103, 116, 9632, 0, 0
7864, 34, 40, 51, 64, 9651, 0, 0
7879, 13, 20, 29, 38, 9666, 0, 0
7896, 2, 9, 16, 23, 9683, 0, 0
7911, 0, 5, 11, 17, 9699, 0, 0
7930, 0, 5, 11, 15, 9716, 0, 0
7946, 0, 5, 10, 15, 9733, 0, 0
7961, 0, 5, 11, 16, 9749, 0, 0
7976, 0, 5, 10, 15, 9766, 0, 0
7997, 0, 5, 11, 16, 9783, 0, 0
8012, 0, 5, 10, 15, 9799, 0, 0
8033, 0, 5, 10, 15, 9818, 0, 0
8043, 0, 5, 11, 15, 9832, 0, 0
8064, 0, 5, 11, 16, 9850, 0, 0
8079, 0, 5, 11, 16, 9866, 0, 0
8094, 0, 5, 10, 15, 9882, 0, 0
8115, 0, 5, 10, 15, 9900, 0, 0
8129, 0, 5, 10, 15, 9916, 0, 0
8144, 0, 5, 11, 16, 9935, 0, 0
8160, 0, 5, 10, 16, 9949, 0, 0
8180, 0, 5, 11, 16, 9965, 0, 0
8196, 0, 5, 10, 15, 9982, 0, 0
8211, 0, 5, 10, 14, 9999, 0, 0
8231, 0, 5, 10, 15, 10016, 0, 0
8242, 0, 5, 11, 16, 10032, 0, 0
8262, 0, 5, 11, 16, 10049, 0, 0
8283, 0, 5, 11, 16, 10067, 0, 0
8298, 0, 5, 11, 15, 10082, 0, 0
8312, 0, 4, 10, 15, 10099, 0, 0
8328, 0, 5, 10, 14, 10116, 0, 0
8343, 0, 4, 11, 15, 10132, 0, 0
8364, 0, 6, 11, 15, 10149, 0, 0
8384, 10, 16, 20, 22, 10168, 0, 0
8394, 24, 26, 28, 29, 10183, 0, 0
8411, 48, 47, 45, 44, 10200, 0, 0
8426, 44, 52, 55, 55, 10216, 0, 0
8446, 93, 87, 83, 79, 10231, 0, 0
8462, 86, 89, 89, 87, 10250, 0, 0
8477, 84, 88, 89, 90, 10265, 0, 0
8499, 92, 93, 93, 93, 10283, 0, 0
8509, 100, 98, 97, 96, 10299, 0, 0
8524, 116, 116, 113, 109, 10314, 0, 0
8546, 136, 136, 133, 129, 10334, 0, 0
8562, 159, 152, 148, 144, 10349, 0, 0
8579, 173, 171, 166, 160, 10367, 0, 0
8595, 195, 189, 181, 175, 10382, 0, 0
8611, 221, 216, 210, 201, 10400, 0, 0
8627, 230, 225, 221, 216, 10415, 0, 0
8643, 235, 232, 229, 225, 10434, 0, 0
8659, 233, 231, 229, 226, 10450, 0, 0
8676, 227, 224, 222, 220, 10466, 0, 0
8697, 230, 227, 224, 221, 10483, 0, 0
8708, 236, 231, 226, 222, 10499, 0, 0
8729, 243, 240, 236, 231, 10517, 0, 0
8745, 246, 241, 238, 235, 10533, 0, 0
8762, 249, 247, 243, 239
, 10549, 0, 0
8777, 249, 247, 244, 241, 10566, 0, 0
8794, 248, 245, 243, 240, 10583, 0, 0
8810, 235, 234, 233, 231, 10600, 0, 0
8826, 227, 223, 222, 221, 10616, 0, 0
8843, 203, 202, 203, 204, 10633, 0, 0
8858, 159, 162, 166, 171, 10649, 0, 0
8880, 44, 54, 72, 89, 10668, 0, 0
8895, 5, 15, 25, 37, 10682, 0, 0
8910, 0, 5, 12, 18, 10698, 0, 0
8926, 0, 5, 10, 15, 10717, 0, 0
8941, 0, 5, 11, 16, 10732, 0, 0
8962, 0, 5, 11, 16, 10750, 0, 0
8977, 0, 6, 11, 16, 10765, 0, 0
8997, 0, 6, 11, 16, 10783, 0, 0
9013, 0, 5, 11, 15, 10800, 0, 0
9028, 0, 6, 10, 15, 10816, 0, 0
9049, 0, 5, 10, 15, 10834, 0, 0
9064, 0, 6, 12, 16, 10849, 0, 0
9079, 0, 5, 12, 17, 10866, 0, 0
9094, 0, 5, 11, 15, 10883, 0, 0
9109, 0, 5, 9, 14, 10899, 0, 0
9129, 0, 5, 10, 14, 10916, 0, 0
9145, 0, 6, 11, 15, 10933, 0, 0
9165, 0, 5, 11, 15, 10951, 0, 0
9181, 0, 6, 12, 17, 10966, 0, 0
9191, 0, 5, 10, 14, 10982, 0, 0
9211, 0, 4, 10, 14, 10998, 0, 0
9232, 0, 5, 10, 14, 11016, 0, 0
9247, 0, 5, 11, 14, 11033, 0, 0
9263, 0, 6, 12, 16, 11049, 0, 0
9277, 0, 5, 11, 17, 11066, 0, 0
9297, 0, 5, 12, 17, 11084, 0, 0
9313, 0, 4, 10, 14, 11099, 0, 0
9328, 0, 4, 9, 13, 11116, 0, 0
9344, 0, 5, 11, 15, 11132, 0, 0
9359, 0, 5, 11, 16, 11149, 0, 0
9379, 0, 6, 11, 16, 11166, 0, 0
9395, 0, 4, 10, 15, 11181, 0, 0
9410, 0, 4, 9, 13, 11199, 0, 0
9431, 0, 4, 9, 13, 11217, 0, 0
9445, 0, 5, 10, 14, 11231, 0, 0
9460, 0, 6, 11, 16, 11248, 0, 0
9481, 0, 5, 11, 16, 11266, 0, 0
9491, 0, 5, 10, 14, 11282, 0, 0
9511, 0, 4, 9, 13, 11300, 0, 0
9527, 0, 5, 10, 14, 11315, 0, 0
9547, 0, 5, 10, 14, 11333, 0, 0
9563, 0, 5, 11, 16, 11350, 0, 0
9578, 0, 5, 10, 16, 11366, 0, 0
9592, 0, 4, 10, 15, 11382, 0, 0
9613, 0, 5, 10, 15, 11401, 0, 0
9623, 0, 5, 11, 15, 11416, 0, 0
9644, 0, 5, 10, 15, 11431, 0, 0
9659, 0, 5, 11, 16, 11450, 0, 0
9674, 0, 5, 10, 15, 11465, 0, 0
9695, 0, 5, 10, 15, 11481, 0, 0
9710, 0, 5, 10, 14, 11499, 0, 0
9725, 0, 5, 10, 14, 11514, 0, 0
9745, 0, 5, 10, 14, 11533, 0, 0
9755, 0, 5, 11, 16, 11548, 0, 0
9781, 0, 5, 12, 16, 11567, 0, 0
9796, 0, 5, 11, 16, 11584, 0, 0
9811, 0, 4, 8, 14, 11598, 0, 0
9827, 0, 5, 10, 14, 11616, 0, 0
9842, 0, 5, 11, 16, 11633, 0, 0
9863, 0, 5, 11, 16, 11649, 0, 0
9877, 0, 5, 11, 17, 11665, 0, 0
9892, 0, 5, 10, 15, 11682, 0, 0
9913, 0, 4, 10, 15, 11702, 0, 0
9928, 0, 4, 9, 13, 11715, 0, 0
9949, 0, 4, 9, 13, 11733, 0, 0
9959, 0, 6, 12, 17, 11748, 0, 0
9974, 0, 5, 10, 15, 11765, 0, 0
9995, 0, 5, 11, 16, 11783, 0, 0
10010, 0, 4, 9, 13, 11799, 0, 0
10031, 0, 5, 10, 14, 11816, 0, 0
10046, 0, 5, 10, 14, 11833, 0, 0
10061, 0, 7, 12, 17, 11849, 0, 0
10077, 6, 11, 16, 20, 11866, 0, 0
10092, 31, 34, 33, 33, 11883, 0, 0
10107, 41, 42, 43, 43, 11900, 0, 0
10129, 67, 66, 64, 61, 11917, 0, 0
10144, 93, 91, 86, 81, 11934, 0, 0
10161, 106, 106, 103, 100, 11949, 0, 0
10177, 122, 124, 121, 118, 11966, 0, 0
10193, 142, 138, 134, 130, 11984, 0, 0
10210, 162, 156, 151, 146, 11999, 0, 0
10225, 182, 187, 177, 168, 12017, 0, 0
10242, 216, 214, 207, 198, 12034, 0, 0
10264, 236, 239, 233, 226, 12050, 0, 0
10280, 278, 269, 261, 253, 12066, 0, 0
10296, 296, 288, 282, 274, 12083, 0, 0
10312, 298, 290, 287, 283, 12100, 0, 0
10329, 307, 296, 291, 286, 12116, 0, 0
10345, 295, 291, 288, 284, 12132, 0, 0
10361, 241, 239, 245, 250, 12149, 0, 0
10378, 174, 170, 179, 190, 12165, 0, 0
10394, 109, 106, 118, 130, 12184, 0, 0
10416, 31, 36, 47, 60, 12200, 0, 0
10426, 14, 23, 30, 39, 12215, 0, 0
10446, 0, 7, 13, 19, 12233, 0, 0
10462, 0, 6, 12, 18, 12250, 0, 0
10477, 0, 6, 12, 17, 12267, 0, 0
10492, 0, 4, 10, 15, 12284, 0, 0
10513, 0, 5, 10, 16, 12299, 0, 0
10528, 0, 4, 9, 14, 12317, 0, 0
10544, 0, 5, 11, 15, 12334, 0, 0
10559, 0, 6, 11, 17, 12348, 0, 0
10580, 0, 6, 12, 17, 12367, 0, 0
10596, 0, 5, 11, 17, 12382, 0, 0
10611, 0, 4, 9, 14, 12399, 0, 0
10632, 0, 4, 10, 15, 12417, 0, 0
10642, 0, 5, 11, 16, 12432, 0, 0
10662, 0, 6, 11, 16, 12451, 0, 0
10673, 0, 5, 11, 16, 12465, 0, 0
10693, 0, 4, 10, 15, 12483, 0, 0
10708, 0, 4, 10, 14, 12498, 0, 0
10729, 0, 4, 9, 14, 12516, 0, 0
10744, 0, 5, 10, 14, 12533, 0, 0
10760, 0, 6, 12, 16, 12550, 0, 0
10775, 0, 5, 11, 16, 12566, 0, 0
10796, 0, 5, 11, 16, 12582, 0, 0
10811, 0, 5, 9, 14, 12600, 0, 0
10826, 0, 4, 9, 14, 12617, 0, 0
10842, 0, 5, 11, 16, 12632, 0, 0
10862, 0, 6, 11, 15, 12650, 0, 0
10877, 0, 5, 11, 18, 12667, 0, 0
10893, 0, 5, 11, 16, 12681, 0, 0
10913, 0, 5, 11, 16, 12700, 0, 0
10924, 0, 5, 10, 14, 12715, 0, 0
10944, 0, 5, 10, 14, 12734, 0, 0
10960, 0, 5, 12, 16, 12749, 0, 0
10976, 0, 5, 12, 17, 12765, 0, 0
10996, 0, 5, 11, 16, 12783, 0, 0
11012, 9, 13, 17, 20, 12800, 0, 0
11027, 18, 25, 27, 28, 12814, 0, 0
11042, 25, 30, 33, 35, 12833, 0, 0
11059, 28, 31, 35, 38, 12851, 0, 0
11074, 22, 30, 34, 38, 12864, 0, 0
11089, 25, 36, 37, 39, 12881, 0, 0
11111, 41, 47, 47, 47, 12901, 0, 0
11126, 46, 53, 54, 54, 12915, 0, 0
11143, 57, 60, 61, 61, 12932, 0, 0
11158, 65, 75, 74, 74, 12949, 0, 0
11179, 73, 76, 78, 78, 12967, 0, 0
11195, 80, 80, 81, 82, 12982, 0, 0
11205, 83, 81, 82, 80, 12997, 0, 0
11227, 102, 107, 103, 99, 13018, 0, 0
11242, 136, 135, 131, 124, 13034, 0, 0
11258, 141, 144, 142, 139, 13048, 0, 0
11275, 154, 147, 144, 142, 13067, 0, 0
11291, 152, 153, 150, 148, 13084, 0, 0
11308, 154, 148, 146, 145, 13098, 0, 0
11329, 165, 160, 157, 155, 13119, 0, 0
11340, 162, 162, 160, 157, 13131, 0, 0
11362, 166, 168, 165, 162, 13151, 0, 0
11378, 167, 167, 166, 164, 13167, 0, 0
11395, 169, 163, 163, 162, 13183, 0, 0
11406, 162, 161, 159, 157, 13198, 0, 0
11427, 99, 106, 113, 120, 13217, 0, 0
11444, 55, 58, 69, 80, 13233, 0, 0
11459, 24, 32, 41, 51, 13250, 0, 0
11480, 3, 12, 20, 27, 13267, 0, 0
11495, 0, 7, 14, 21, 13284, 0, 0
11510, 0, 5, 10, 16, 13300, 0, 0
11526, 0, 5, 9, 14, 13315, 0, 0
11541, 0, 5, 11, 15, 13332, 0, 0
11561, 0, 5, 11, 15, 13350, 0, 0
11578, 0, 6, 12, 17, 13367, 0, 0
11593, 0, 5, 11, 16, 13382, 0, 0
11614, 0, 5, 10, 16, 13400, 0, 0
11624, 0, 5, 10, 14, 13415, 0, 0
11644, 0, 5, 10, 14, 13432, 0, 0
11660, 0, 5, 11, 16, 13449, 0, 0
11680, 0, 5, 11, 16, 13467, 0, 0
11696, 0, 6, 12, 17, 13484, 0, 0
11711, 0, 5, 10, 15, 13499, 0, 0
11726, 0, 4, 9, 13, 13514, 0, 0
11742, 0, 5, 11, 15, 13534, 0, 0
11757, 0, 7, 13, 17, 13551, 0, 0
11778, 26, 32, 33, 35, 13564, 0, 0
11799, 52, 58, 58, 57, 13584, 0, 0
11809, 67, 69, 68, 66, 13599, 0, 0
11831, 92, 90, 87, 85, 13617, 0, 0
11846, 100, 101, 99, 96, 13634, 0, 0
11856, 116, 112, 109, 107, 13649, 0, 0
11873, 122, 124, 122, 119, 13665, 0, 0
11889, 115, 117, 118, 118, 13682, 0, 0
11911, 60, 69, 79, 87, 13700, 0, 0
11927, 15, 25, 34, 45, 13716, 0, 0
11942, 0, 7, 14, 22, 13734, 0, 0
11958, 0, 6, 13, 18, 13748, 0, 0
11978, 0, 5, 11, 17, 13765, 0, 0
11994, 0, 5, 12, 17, 13782, 0, 0
12014, 0, 5, 11, 17, 13801, 0, 0
12024, 0, 5, 10, 13, 13815, 0, 0
12040, 0, 5, 11, 16, 13831, 0, 0
12060, 0, 5, 11, 15, 13848, 0, 0
12076, 0, 6, 12, 18, 13865, 0, 0
12096, 0, 5, 11, 17, 13884, 0, 0
12111, 8, 10, 14, 18, 13899, 0, 0
12123, 58, 61, 50, 42, 13914, 0, 0
12143, 145, 150, 140, 128, 13934, 0, 0
12160, 140, 140, 142, 141, 13950, 0, 0
12176, 96, 94, 101, 109, 13966, 0, 0
12192, 49, 61, 70, 78, 13983, 0, 0
12208, 13, 22, 32, 41, 13999, 0, 0
12228, 0, 5, 11, 18, 14015, 0, 0
12243, 0, 5, 10, 15, 14033, 0, 0
12259, 0, 5, 11, 16, 14048, 0, 0
12274, 0, 5, 12, 17, 14065, 0, 0
12296, 0, 5, 12, 17, 14084, 0, 0
12311, 0, 4, 10, 15, 14100, 0, 0
12326, 0, 4, 10, 14, 14115, 0, 0
12342, 0, 5, 11, 15, 14131, 0, 0
12362, 0, 5, 10, 14, 14151, 0, 0
12372, 0, 5, 11, 16, 14165, 0, 0
12388, 4, 10, 13, 17, 14182, 0, 0
12408, 135, 122, 104, 89, 14201, 0, 0
12425, 223, 213, 197, 177, 14214, 0, 0
12441, 257, 248, 240, 228, 14231, 0, 0
12457, 269, 267, 263, 257, 14248, 0, 0
12479, 240, 235, 239, 241, 14269, 0, 0
12490, 210, 205, 211, 216, 14282, 0, 0
12512, 99, 105, 121, 134, 14301, 0, 0
12523, 69, 72, 82, 94, 14316, 0, 0
12544, 13, 20, 30, 40, 14332, 0, 0
12564, 0, 7, 12, 19, 14351, 0, 0
12574, 0, 6, 12, 18, 14365, 0, 0
12595, 0, 5, 12, 17, 14385, 0, 0
12610, 0, 5, 10, 15, 14398, 0, 0
12626, 0, 4, 10, 14, 14417, 0, 0
12642, 0, 5, 11, 15, 14432, 0, 0
12662, 0, 5, 10, 14, 14448, 0, 0
12678, 0, 5, 11, 16, 14467, 0, 0
12688, 0, 5, 10, 14, 14481, 0, 0
12708, 0, 4, 10, 15, 14498, 0, 0
12724, 0, 4, 10, 13, 14515, 0, 0
12744, 0, 4, 10, 14, 14531, 0, 0
12760, 0, 5, 10, 15, 14548, 0, 0
12775, 0, 5, 11, 16, 14565, 0, 0
12795, 0, 5, 11, 16, 14584, 0, 0
12806, 0, 4, 9, 13, 14598, 0, 0
12826, 0, 4, 9, 14, 14616, 0, 0
12841, 0, 5, 10, 14, 14631, 0, 0
12857, 0, 5, 12, 17, 14648, 0, 0
12877, 0, 6, 12, 17, 14668, 0, 0
12893, 0, 5, 11, 16, 14683, 0, 0
12908, 0, 4, 10, 14, 14698, 0, 0
12923, 0, 5, 9, 14, 14715, 0, 0
12944, 0, 4, 10, 14, 14731, 0, 0
12965, 0, 4, 9, 14, 14751, 0, 0
12969, 0, 5, 11, 15, 14766, 0, 0
12991, 12, 16, 19, 22, 14782, 0, 0
13006, 31, 30, 31, 32, 14798, 0, 0
13022, 42, 44, 45, 44, 14815, 0, 0
13043, 59, 58, 58, 57, 14834, 0, 0
13059, 64, 71, 72, 71, 14849, 0, 0
13080, 100, 99, 96, 92, 14866, 0, 0
13095, 111, 110, 108, 105, 14882, 0, 0
13112, 131, 126, 122, 118, 14898, 0, 0
13123, 134, 140, 135, 130, 14915, 0, 0
13145, 143, 138, 137, 136, 14932, 0, 0
13161, 148, 148, 144, 140, 14951, 0, 0
13177, 176, 173, 168, 162, 14966, 0, 0
13194, 188, 188, 184, 179, 14983, 0, 0
13210, 213, 213, 207, 200, 15000, 0, 0
13227, 233, 221, 217, 212, 15017, 0, 0
